"PlantID"	"PlantName"	"Year"	"PhaseI"	"Energy"	"SO2"	"NOX"	"Capital"	"Labor"	"CoalHeat"	"OilHeat"	"GasHeat"	"NetCons"	"GrossCons"	"PolYr"
"3936"	"         Kanawha River"	"87"	"0"	" 4.0651973"	"  23.724082"	" 18.1529315"	"135.93136"	"146"	" 11.3974530"	"0.0252676449"	"0.000000e+00"	"  7.3575234"	" 11.4227206"	"0"
"3945"	"            Rivesville"	"87"	"0"	" 1.3991589"	"  12.341808"	"  7.7901370"	" 78.03162"	" 79"	"  5.0688457"	"0.0095103503"	"0.000000e+00"	"  3.6791971"	"  5.0783560"	"0"
"3946"	"         Willow Island"	"87"	"0"	" 2.7286877"	"  28.783288"	" 18.2915342"	" 85.08304"	" 69"	"  8.5184923"	"0.0152165604"	"0.000000e+00"	"  5.8050212"	"  8.5337089"	"0"
"3947"	"                Kammer"	"87"	"1"	"12.4279562"	" 410.620712"	" 83.4805479"	"179.13187"	"243"	" 35.3318666"	"0.0140942514"	"0.000000e+00"	" 22.9180047"	" 35.3459608"	"0"
"3948"	"              Mitchell"	"87"	"1"	"15.7545096"	" 182.792137"	" 72.8999178"	"335.11329"	"253"	" 46.3026948"	"0.2509303756"	"0.000000e+00"	" 30.7991155"	" 46.5536251"	"0"
"4054"	"          Nelson Dewey"	"87"	"1"	" 2.4683096"	"  28.485123"	" 19.3986301"	" 51.27390"	" 61"	"  7.4076981"	"0.0033295669"	"0.000000e+00"	"  4.9427180"	"  7.4110276"	"0"
"4072"	"               Pulliam"	"87"	"1"	" 3.2150932"	"  85.035890"	" 18.5050959"	"118.23187"	"164"	" 10.8028955"	"0.0679484174"	"4.833360e-02"	"  7.7040844"	" 10.9191775"	"0"
"4158"	"         Dave Johnston"	"87"	"0"	"10.6259397"	"  58.059178"	" 60.2084384"	"219.09776"	"263"	" 35.1392587"	"0.0787665352"	"0.000000e+00"	" 24.5920855"	" 35.2180252"	"0"
"4162"	"              Naughton"	"87"	"0"	"11.0436932"	"  36.148685"	" 42.7888219"	"181.14711"	"215"	" 32.3486888"	"0.0337617434"	"7.170502e-02"	" 21.4104624"	" 32.4541555"	"0"
"6002"	"   James H. Miller Jr."	"87"	"0"	"14.4089918"	"  55.784575"	" 42.0243562"	"367.41133"	"365"	" 40.5121810"	"0.3296724807"	"2.639879e-01"	" 26.6968496"	" 41.1058414"	"0"
"6004"	"             Pleasants"	"87"	"0"	"21.0677808"	" 103.644192"	" 81.2651781"	"412.50320"	"247"	" 61.4102684"	"0.2220666784"	"0.000000e+00"	" 40.5645542"	" 61.6323350"	"0"
"6016"	"            Duck Creek"	"87"	"0"	" 5.4906877"	"  24.722411"	" 20.5808219"	"159.05046"	"124"	" 16.5335319"	"0.0289300808"	"0.000000e+00"	" 11.0717743"	" 16.5624620"	"0"
"6017"	"                Newton"	"87"	"0"	"11.9545918"	"  37.936932"	" 28.5910411"	"346.89785"	"241"	" 36.9176396"	"0.1000849768"	"0.000000e+00"	" 25.0631328"	" 37.0177246"	"0"
"6095"	"                Sooner"	"87"	"0"	"13.0767671"	"  51.335589"	" 56.7025205"	"224.60139"	"260"	" 40.8605165"	"0.0224049856"	"0.000000e+00"	" 27.8061543"	" 40.8829215"	"0"
"6139"	"                 Welsh"	"87"	"0"	"20.6038192"	"  88.200904"	"138.1557808"	"218.45083"	"133"	" 62.0392972"	"0.1364499189"	"0.000000e+00"	" 41.5719280"	" 62.1757472"	"0"
"6146"	"           Martin Lake"	"87"	"0"	"38.8172685"	" 116.992877"	"116.6907397"	"452.46085"	"687"	"128.5048740"	"0.3271762835"	"0.000000e+00"	" 90.0147818"	"128.8320503"	"0"
"6147"	"            Monticello"	"87"	"0"	"32.2280685"	" 196.222849"	"106.7508767"	"327.10839"	"524"	"105.8298672"	"0.3471884887"	"0.000000e+00"	" 73.9489872"	"106.1770557"	"0"
"6155"	"           Rush Island"	"87"	"0"	"15.1325890"	" 157.273973"	" 52.5465479"	"249.09552"	"254"	" 43.4304710"	"0.0457407378"	"0.000000e+00"	" 28.3436227"	" 43.4762118"	"0"
"6178"	"          Coleto Creek"	"87"	"0"	"11.5728822"	"  36.174055"	" 39.2333699"	"133.21547"	"120"	" 32.9855386"	"0.0265561355"	"0.000000e+00"	" 21.4392125"	" 33.0120947"	"0"
"6193"	"            Harrington"	"87"	"0"	"18.7270411"	"  72.083014"	" 77.3019178"	"194.15725"	"149"	" 53.7767750"	"0.0000000000"	"2.369616e-01"	" 35.2866954"	" 54.0137365"	"0"
"6248"	"                Pawnee"	"87"	"0"	" 7.2768932"	"  32.038164"	" 54.2310137"	"204.05092"	"114"	" 24.7379354"	"0.0806854777"	"0.000000e+00"	" 17.5417277"	" 24.8186209"	"0"
"6264"	"           Mountaineer"	"87"	"0"	"20.2309808"	"  98.343671"	" 57.6427123"	"318.64116"	"252"	" 55.3101222"	"0.1835318724"	"0.000000e+00"	" 35.2626733"	" 55.4936541"	"0"
"8042"	"          Belews Creek"	"87"	"0"	"25.9858192"	" 165.847342"	"103.6794247"	"275.52571"	"182"	" 69.1045866"	"0.2201301485"	"0.000000e+00"	" 43.3388975"	" 69.3247167"	"0"
"8102"	"General James M. Gavin"	"87"	"1"	"34.4733425"	"1006.384740"	"168.8864110"	"488.94336"	"367"	"101.2309496"	"0.1066252818"	"0.000000e+00"	" 66.8642324"	"101.3375749"	"0"
"8226"	"              Cheswick"	"87"	"1"	" 9.3961260"	" 108.517726"	" 28.5568767"	"175.62248"	"163"	" 27.2833031"	"0.0167749224"	"1.694651e-01"	" 18.0734170"	" 27.4695431"	"0"
"   3"	"                 Barry"	"88"	"0"	"21.2519726"	" 135.912685"	" 64.8043836"	"360.95060"	"454"	" 60.1707431"	"0.0395032329"	"5.496063e-01"	" 39.5078800"	" 60.7598526"	"0"
"   8"	"                Gorgas"	"88"	"0"	"18.5013205"	" 188.917808"	" 57.8133425"	"338.41102"	"546"	" 53.4629992"	"0.1280253201"	"0.000000e+00"	" 35.0897040"	" 53.5910246"	"0"
" 470"	"              Comanche"	"88"	"0"	"10.2431452"	"  35.591342"	" 47.4711781"	"168.76491"	"111"	" 31.3157269"	"0.0590730449"	"0.000000e+00"	" 21.1316548"	" 31.3748000"	"0"
" 602"	"        Brandon Shores"	"88"	"0"	"10.8950411"	"  57.533397"	" 33.3107397"	"228.43844"	"124"	" 31.6082481"	"0.1449247168"	"0.000000e+00"	" 20.8581317"	" 31.7531728"	"0"
" 641"	"                 Crist"	"88"	"1"	"13.9518438"	" 332.619726"	" 63.5472329"	"265.33557"	"239"	" 43.0243540"	"0.0337280188"	"5.567779e-01"	" 29.6630160"	" 43.6148599"	"0"
" 708"	"               Hammond"	"88"	"1"	"14.2083890"	" 196.834384"	" 63.3236712"	"184.61283"	"318"	" 43.0119562"	"0.0403144422"	"0.000000e+00"	" 28.8438816"	" 43.0522706"	"0"
" 709"	"        Harllee Branch"	"88"	"0"	"27.5473370"	" 262.641178"	"120.0215890"	"302.49528"	"504"	" 78.9684835"	"0.0339742087"	"0.000000e+00"	" 51.4551207"	" 79.0024577"	"0"
" 728"	"                 Yates"	"88"	"1"	"14.8272685"	" 251.737178"	" 47.9488219"	"288.04009"	"476"	" 44.4466749"	"0.0788591802"	"0.000000e+00"	" 29.6982656"	" 44.5255341"	"0"
" 856"	"          E.D. Edwards"	"88"	"0"	" 9.0111699"	"  63.890219"	" 38.5256986"	"186.78640"	"160"	" 26.3988100"	"0.0360118349"	"0.000000e+00"	" 17.4236520"	" 26.4348218"	"0"
" 861"	"               Coffeen"	"88"	"1"	" 8.5946685"	" 309.726795"	" 71.8895890"	"220.07547"	"285"	" 26.9812266"	"0.0583798921"	"0.000000e+00"	" 18.4449380"	" 27.0396065"	"0"
" 862"	"           Grand Tower"	"88"	"1"	" 1.1560545"	"  34.199425"	"  6.0359178"	" 88.82741"	" 97"	"  3.7509098"	"0.0186667772"	"0.000000e+00"	"  2.6135220"	"  3.7695765"	"0"
" 863"	"           Hutonsville"	"88"	"0"	" 1.4024934"	"  32.911973"	"  4.9611781"	" 69.48696"	" 94"	"  4.3651119"	"0.0370655986"	"0.000000e+00"	"  2.9996840"	"  4.4021775"	"0"
" 864"	"             Meredosia"	"88"	"1"	" 3.7620438"	"  89.260849"	" 13.1499178"	"133.75515"	"146"	" 11.3020765"	"0.2642886170"	"0.000000e+00"	"  7.8043213"	" 11.5663651"	"0"
" 876"	"               Kincaid"	"88"	"1"	"12.2820849"	" 424.790055"	"108.7624658"	"274.65193"	"314"	" 39.8828229"	"0.0000000000"	"4.410863e-02"	" 27.6448466"	" 39.9269315"	"0"
" 879"	"              Powerton"	"88"	"0"	"10.8034603"	"  53.016822"	" 55.8661370"	"569.19911"	"384"	" 36.7859850"	"0.0000000000"	"9.547287e-02"	" 26.0779976"	" 36.8814579"	"0"
" 887"	"           Joppa Steam"	"88"	"1"	"13.0631836"	" 222.965397"	" 43.0260274"	"364.43495"	"347"	" 39.2401596"	"0.0234635213"	"0.000000e+00"	" 26.2004396"	" 39.2636232"	"0"
" 889"	"               Baldwin"	"88"	"1"	"26.3662488"	" 661.659068"	"165.6485205"	"347.44122"	"266"	" 77.9446514"	"0.0717660473"	"0.000000e+00"	" 51.6501687"	" 78.0164175"	"0"
" 983"	"          Clifty Creek"	"88"	"1"	"26.6302877"	" 723.464740"	"177.0260274"	"342.24219"	"385"	" 77.0574684"	"0.0110077245"	"0.000000e+00"	" 50.4381885"	" 77.0684761"	"0"
" 988"	"         Tanners Creek"	"88"	"1"	"10.8902603"	" 164.409288"	" 63.5458904"	"334.79224"	"334"	" 31.2539787"	"0.1660473801"	"0.000000e+00"	" 20.5297658"	" 31.4200261"	"0"
" 991"	"        H.T. Pritchard"	"88"	"1"	" 1.8882548"	"  39.797836"	"  7.1286027"	"114.76374"	" 96"	"  6.2900223"	"0.1102998282"	"0.000000e+00"	"  4.5120674"	"  6.4003222"	"0"
" 994"	"           Petersburgh"	"88"	"1"	"26.2445151"	" 200.070767"	" 77.4990137"	"549.38227"	"329"	" 78.9029854"	"0.0782850214"	"0.000000e+00"	" 52.7367554"	" 78.9812705"	"0"
"1004"	"           Edwardsport"	"88"	"0"	" 0.3976579"	"  12.200795"	"  3.0543014"	" 65.84983"	" 67"	"  1.7334677"	"0.0351141017"	"0.000000e+00"	"  1.3709239"	"  1.7685818"	"0"
"1008"	"          R. Gallagher"	"88"	"1"	" 5.1677422"	" 118.557973"	" 26.7848767"	"147.00732"	"160"	" 16.1989754"	"0.0979498627"	"0.000000e+00"	" 11.1291831"	" 16.2969253"	"0"
"1012"	"           F.B. Culley"	"88"	"1"	" 6.1435510"	" 168.471973"	" 33.1270137"	"103.67158"	" 83"	" 19.5212144"	"0.0060502015"	"1.623649e-02"	" 13.3999501"	" 19.5435011"	"0"
"1047"	"               Lansing"	"88"	"0"	" 3.2386263"	"  17.484849"	" 24.3358356"	" 94.44054"	" 55"	" 11.1825628"	"0.0250236875"	"0.000000e+00"	"  7.9689601"	" 11.2075864"	"0"
"1250"	"              Lawrence"	"88"	"0"	" 5.4456877"	"  20.383123"	" 20.8362740"	"117.74280"	"135"	" 17.8023254"	"0.0000000000"	"2.969521e-01"	" 12.6535898"	" 18.0992775"	"0"
"1355"	"            E.W. Brown"	"88"	"1"	" 9.2379452"	" 170.053863"	" 33.1950411"	"130.24078"	"153"	" 28.4612327"	"0.0486309400"	"0.000000e+00"	" 19.2719185"	" 28.5098637"	"0"
"1356"	"                 Ghent"	"88"	"1"	"26.6134849"	" 245.378548"	" 93.9909315"	"393.03687"	"233"	" 78.4402271"	"0.1567521560"	"0.000000e+00"	" 51.9834943"	" 78.5969792"	"0"
"1357"	"           Green River"	"88"	"1"	" 2.7881233"	"  59.543425"	" 14.7098630"	" 73.08352"	"108"	"  9.4451814"	"0.0103871911"	"0.000000e+00"	"  6.6674453"	"  9.4555686"	"0"
"1364"	"            Mill Creek"	"88"	"0"	"19.1889589"	"  43.300301"	" 76.7719452"	"347.24495"	"500"	" 58.1787487"	"0.1813036985"	"7.794207e-02"	" 39.2490355"	" 58.4379944"	"0"
"1570"	"            R.P. Smith"	"88"	"0"	" 1.5817041"	"  12.617836"	"  5.2581370"	" 59.85987"	" 66"	"  5.0209880"	"0.0294820858"	"0.000000e+00"	"  3.4687659"	"  5.0504701"	"0"
"1606"	"             Mount Tom"	"88"	"0"	" 3.1355151"	"  28.298027"	" 12.5035890"	" 38.43535"	" 68"	"  8.9129824"	"0.0093117121"	"0.000000e+00"	"  5.7867790"	"  8.9222941"	"0"
"1695"	"             B.C. Cobb"	"88"	"0"	" 5.7026932"	"  37.774466"	" 17.3445205"	"150.94233"	"174"	" 16.6910260"	"0.0487523487"	"0.000000e+00"	" 11.0370852"	" 16.7397784"	"0"
"1745"	"       Trenton Channel"	"88"	"0"	" 9.5135973"	"  56.662274"	" 27.8281918"	"360.33775"	"383"	" 27.8599544"	"0.1590516777"	"0.000000e+00"	" 18.5054088"	" 28.0190061"	"0"
"1943"	"             Hoot Lake"	"88"	"0"	" 0.3419488"	"   2.697370"	"  2.3108493"	" 43.92446"	" 37"	"  1.2852077"	"0.0080264658"	"0.000000e+00"	"  0.9512854"	"  1.2932342"	"0"
"2080"	"              Montrose"	"88"	"1"	" 5.5718219"	"  20.332877"	" 28.7122740"	"109.18722"	"162"	" 18.7403764"	"0.0299328089"	"0.000000e+00"	" 13.1984873"	" 18.7703092"	"0"
"2103"	"               Labadie"	"88"	"1"	"31.4028219"	" 681.144712"	"104.5675616"	"536.67377"	"467"	" 92.7032713"	"0.2513430439"	"0.000000e+00"	" 61.5517924"	" 92.9546143"	"0"
"2107"	"                 Sioux"	"88"	"1"	"11.3994384"	" 191.099123"	" 96.3081370"	"207.10043"	"258"	" 34.6760908"	"0.0231013827"	"0.000000e+00"	" 23.2997539"	" 34.6991922"	"0"
"2526"	"                Goudey"	"88"	"0"	" 2.3672745"	"  36.886411"	"  9.1827671"	" 82.07871"	" 83"	"  7.5143378"	"0.0697661758"	"0.000000e+00"	"  5.2168294"	"  7.5841040"	"0"
"2527"	"             Greenidge"	"88"	"1"	" 2.9046490"	"  47.210219"	" 10.5939452"	" 81.11890"	" 92"	"  8.9467713"	"0.0485129037"	"0.000000e+00"	"  6.0906351"	"  8.9952842"	"0"
"2535"	"              Milliken"	"88"	"1"	" 5.6491403"	"  76.795260"	" 16.4535890"	" 91.46873"	" 81"	" 15.5979781"	"0.0166329956"	"0.000000e+00"	"  9.9654708"	" 15.6146111"	"0"
"2549"	"          C.R. Huntley"	"88"	"0"	"12.0084192"	" 122.803233"	" 53.5360274"	"375.08538"	"297"	" 36.4717275"	"0.0000000000"	"0.000000e+00"	" 24.4633083"	" 36.4717275"	"0"
"2554"	"               Dunkirk"	"88"	"1"	" 9.6199178"	" 148.007342"	" 28.3602740"	"215.66850"	"205"	" 28.3768408"	"0.0000000000"	"0.000000e+00"	" 18.7569230"	" 28.3768408"	"0"
"2642"	"             Rochester"	"88"	"0"	" 3.2510301"	"  49.952192"	"  9.9620548"	" 92.86595"	"134"	" 10.2257303"	"0.0567788145"	"0.000000e+00"	"  7.0314790"	" 10.2825091"	"0"
"2706"	"             Asheville"	"88"	"0"	" 5.7273808"	"  42.852110"	" 23.6891233"	" 73.02406"	" 96"	" 16.5877242"	"0.0357046000"	"0.000000e+00"	" 10.8960480"	" 16.6234288"	"0"
"2718"	"            G.G. Allen"	"88"	"1"	" 5.3559014"	"  39.934767"	" 15.9616164"	"194.88195"	"155"	" 15.6796721"	"0.1044179227"	"0.000000e+00"	" 10.4281886"	" 15.7840900"	"0"
"2721"	"             Cliffside"	"88"	"0"	" 4.4000685"	"  33.946164"	" 12.9942192"	"155.67252"	"142"	" 12.8644912"	"0.0477214604"	"0.000000e+00"	"  8.5121441"	" 12.9122126"	"0"
"2727"	"              Marshall"	"88"	"0"	"18.5888521"	" 124.202466"	" 50.6598630"	"298.09987"	"196"	" 50.1052289"	"0.1769966632"	"0.000000e+00"	" 31.6933735"	" 50.2822256"	"0"
"2790"	"          R.M. Heskett"	"88"	"0"	" 1.0695063"	"   7.140740"	"  2.1444110"	" 38.14616"	" 51"	"  4.1448449"	"0.0000000000"	"8.551607e-04"	"  3.0761938"	"  4.1457001"	"0"
"2850"	"           J.M. Stuart"	"88"	"0"	"41.9889425"	" 520.964356"	"197.6401370"	"484.34235"	"548"	"122.0758323"	"0.0564019281"	"0.000000e+00"	" 80.1432917"	"122.1322342"	"0"
"2864"	"          R. E. Burger"	"88"	"1"	" 6.2265200"	" 169.709671"	" 34.0906849"	"209.56358"	"270"	" 21.3327177"	"0.0194251400"	"0.000000e+00"	" 15.1256229"	" 21.3521429"	"0"
"2872"	"       Muskingum River"	"88"	"1"	"22.5772466"	" 828.973342"	"131.1243288"	"371.50196"	"342"	" 63.8769934"	"0.1504059599"	"0.000000e+00"	" 41.4501528"	" 64.0273993"	"0"
"2876"	"           Kyger Creek"	"88"	"1"	"20.9230000"	" 592.654630"	"129.8919178"	"294.68558"	"337"	" 58.9809777"	"0.0206394835"	"0.000000e+00"	" 38.0786172"	" 59.0016172"	"0"
"3098"	"                Elrama"	"88"	"0"	" 4.9877151"	"  11.735123"	" 26.2515890"	"222.15824"	"230"	" 16.6290851"	"0.0981984943"	"0.000000e+00"	" 11.7395685"	" 16.7272836"	"0"
"3130"	"                Seward"	"88"	"0"	" 2.9599370"	"  41.721096"	" 12.1487397"	"108.90117"	" 95"	"  9.9866386"	"0.1641574981"	"0.000000e+00"	"  7.1908591"	" 10.1507961"	"0"
"3131"	"             Shawville"	"88"	"1"	"10.0078849"	" 159.332932"	" 37.9643836"	"196.77508"	"136"	" 29.8672775"	"0.2268555782"	"0.000000e+00"	" 20.0862481"	" 30.0941330"	"0"
"3138"	"            New Castle"	"88"	"0"	" 4.1986603"	"  57.944575"	" 22.2113973"	"140.10065"	"168"	" 14.4533074"	"0.0620397615"	"0.000000e+00"	" 10.3166869"	" 14.5153472"	"0"
"3140"	"        Brunner Island"	"88"	"1"	"25.5526740"	" 346.029836"	" 75.9593151"	"294.26621"	"215"	" 74.7973711"	"0.2837668834"	"0.000000e+00"	" 49.5284640"	" 75.0811380"	"0"
"3149"	"               Montour"	"88"	"0"	"27.5798329"	" 334.841753"	" 78.4918630"	"294.64454"	"194"	" 76.7153158"	"0.2670010802"	"0.000000e+00"	" 49.4024840"	" 76.9823169"	"0"
"3178"	"             Armstrong"	"88"	"1"	" 5.7137890"	"  86.055068"	" 25.7923836"	" 89.69529"	" 83"	" 17.1141419"	"0.0140125905"	"0.000000e+00"	" 11.4143654"	" 17.1281545"	"0"
"3297"	"             Watertree"	"88"	"0"	"10.7137151"	"  96.485151"	" 45.1872603"	"131.43027"	" 92"	" 30.9551783"	"0.2225648893"	"0.000000e+00"	" 20.4640282"	" 31.1777432"	"0"
"3497"	"             Big Brown"	"88"	"0"	"18.9270219"	" 149.380164"	" 53.6825479"	"179.39715"	"245"	" 60.2939103"	"0.0000000000"	"3.751568e-01"	" 41.7420452"	" 60.6690671"	"0"
"3644"	"                Carbon"	"88"	"0"	" 2.6485918"	"  11.535781"	"  9.6563014"	" 57.11295"	"102"	"  8.9298929"	"0.0099858678"	"0.000000e+00"	"  6.2912870"	"  8.9398788"	"0"
"3775"	"          Clinch River"	"88"	"0"	"10.0280082"	"  53.113890"	" 40.9989863"	"165.33420"	"179"	" 27.9851210"	"0.0330160308"	"0.000000e+00"	" 17.9901288"	" 28.0181370"	"0"
"3776"	"              Glen Lyn"	"88"	"0"	" 2.8934685"	"  18.044521"	" 11.8296986"	"132.95765"	"133"	"  8.4663476"	"0.1108535599"	"0.000000e+00"	"  5.6837327"	"  8.5772012"	"0"
"3788"	"         Potomac River"	"88"	"0"	" 6.3813205"	"  38.183507"	" 19.3076164"	"187.63234"	"203"	" 19.3825017"	"0.0860333905"	"0.000000e+00"	" 13.0872146"	" 19.4685351"	"0"
"3796"	"                 Bremo"	"88"	"0"	" 2.9607808"	"  20.292356"	" 13.1778904"	" 96.42530"	"143"	"  8.8819156"	"0.0377716038"	"0.000000e+00"	"  5.9589063"	"  8.9196872"	"0"
"3936"	"         Kanawha River"	"88"	"0"	" 5.1435479"	"  30.848658"	" 22.4664932"	"136.33054"	"145"	" 14.7973229"	"0.0182446863"	"0.000000e+00"	"  9.6720196"	" 14.8155676"	"0"
"3945"	"            Rivesville"	"88"	"0"	" 1.4129370"	"  12.325288"	"  8.0101644"	" 78.12754"	" 78"	"  5.1843341"	"0.0095103503"	"0.000000e+00"	"  3.7809075"	"  5.1938444"	"0"
"3946"	"         Willow Island"	"88"	"0"	" 3.4869068"	"  39.677425"	" 22.3874521"	" 85.58747"	" 68"	" 10.7403122"	"0.0213982881"	"0.000000e+00"	"  7.2748036"	" 10.7617105"	"0"
"3947"	"                Kammer"	"88"	"1"	"12.9556082"	" 397.793151"	" 86.9167397"	"179.62346"	"221"	" 36.8347573"	"0.0158244606"	"0.000000e+00"	" 23.8949735"	" 36.8505817"	"0"
"3948"	"              Mitchell"	"88"	"1"	"18.7549589"	" 199.915151"	" 86.2238082"	"337.04985"	"234"	" 54.8586054"	"0.3442771883"	"0.000000e+00"	" 36.4479237"	" 55.2028826"	"0"
"4054"	"          Nelson Dewey"	"88"	"1"	" 2.9762932"	"  31.157068"	" 23.8695890"	" 51.68875"	" 61"	"  8.7869807"	"0.0038052193"	"0.000000e+00"	"  5.8144927"	"  8.7907859"	"0"
"4072"	"               Pulliam"	"88"	"1"	" 3.9808959"	"  98.979616"	" 22.2506849"	"121.06791"	"162"	" 12.9497744"	"0.0372320095"	"2.063393e-01"	"  9.2124498"	" 13.1933456"	"0"
"4158"	"         Dave Johnston"	"88"	"0"	"15.4847534"	"  76.279397"	" 82.9871781"	"221.02212"	"253"	" 50.4003437"	"0.0689637248"	"0.000000e+00"	" 34.9845540"	" 50.4693074"	"0"
"4162"	"              Naughton"	"88"	"0"	"12.9565890"	"  70.911973"	" 52.3605479"	"182.61192"	"216"	" 39.0780324"	"0.0247269107"	"1.462204e-01"	" 26.2923907"	" 39.2489797"	"0"
"6002"	"   James H. Miller Jr."	"88"	"0"	"17.8941096"	"  72.995178"	" 52.1646027"	"368.32305"	"408"	" 49.7059211"	"0.1671955930"	"3.118355e-01"	" 32.2908426"	" 50.1849522"	"0"
"6004"	"             Pleasants"	"88"	"0"	"17.3956767"	"  91.343260"	" 66.4573973"	"415.42939"	"247"	" 52.0113861"	"0.2938698229"	"0.000000e+00"	" 34.9095792"	" 52.3052559"	"0"
"6016"	"            Duck Creek"	"88"	"0"	" 5.1931315"	"  22.938082"	" 19.4865205"	"159.87327"	"132"	" 15.5454560"	"0.0312179068"	"0.000000e+00"	" 10.3835424"	" 15.5766739"	"0"
"6017"	"                Newton"	"88"	"0"	"10.4453616"	"  88.239589"	" 25.9902192"	"348.04588"	"238"	" 33.3554979"	"0.1123670680"	"0.000000e+00"	" 23.0225033"	" 33.4678650"	"0"
"6095"	"                Sooner"	"88"	"0"	"12.6903397"	"  45.582712"	" 53.7332055"	"225.21892"	"222"	" 38.6157960"	"0.0289399081"	"0.000000e+00"	" 25.9543962"	" 38.6447359"	"0"
"6139"	"                 Welsh"	"88"	"0"	"20.9984384"	"  82.918411"	"140.0626849"	"218.55562"	"132"	" 65.1071159"	"0.1156755368"	"0.000000e+00"	" 44.2243531"	" 65.2227914"	"0"
"6146"	"           Martin Lake"	"88"	"0"	"41.0464740"	" 144.550986"	"122.3650685"	"454.63414"	"661"	"136.2346432"	"0.2392156611"	"0.000000e+00"	" 95.4273849"	"136.4738589"	"0"
"6147"	"            Monticello"	"88"	"0"	"32.2722986"	" 188.109041"	"105.5661644"	"327.43745"	"499"	"106.9281665"	"0.3862820986"	"0.000000e+00"	" 75.0421500"	"107.3144486"	"0"
"6155"	"           Rush Island"	"88"	"0"	"18.2614795"	" 181.689096"	" 63.4402740"	"249.25632"	"246"	" 51.2861135"	"0.0568294015"	"0.000000e+00"	" 33.0814634"	" 51.3429429"	"0"
"6178"	"          Coleto Creek"	"88"	"0"	"11.7134274"	"  39.350027"	" 39.8070137"	"132.44655"	"114"	" 33.5454078"	"0.0269542650"	"0.000000e+00"	" 21.8589347"	" 33.5723621"	"0"
"6193"	"            Harrington"	"88"	"0"	"19.5065233"	"  72.897589"	" 84.8003836"	"195.11557"	"148"	" 58.4441536"	"0.0000000000"	"2.612743e-01"	" 39.1989046"	" 58.7054279"	"0"
"6248"	"                Pawnee"	"88"	"0"	" 8.7271205"	"  58.126493"	" 60.6353699"	"168.97236"	"111"	" 27.5294448"	"0.0695008606"	"0.000000e+00"	" 18.8718251"	" 27.5989457"	"0"
"6264"	"           Mountaineer"	"88"	"0"	"18.1479562"	"  90.765699"	" 52.5592603"	"317.82800"	"252"	" 49.9227465"	"0.1769332575"	"0.000000e+00"	" 31.9517236"	" 50.0996797"	"0"
"8042"	"          Belews Creek"	"88"	"0"	"33.4456192"	" 213.781808"	"131.6933699"	"279.70023"	"185"	" 88.0719941"	"0.0941282566"	"0.000000e+00"	" 54.7205032"	" 88.1661223"	"0"
"8102"	"General James M. Gavin"	"88"	"1"	"33.2218521"	" 954.289671"	"163.2626027"	"487.92455"	"333"	" 97.6978111"	"0.1765465842"	"0.000000e+00"	" 64.6525056"	" 97.8743577"	"0"
"8226"	"              Cheswick"	"88"	"1"	" 9.2054630"	" 106.937260"	" 27.8238082"	"176.21986"	"162"	" 26.7028457"	"0.0000000000"	"2.761959e-01"	" 17.7735786"	" 26.9790416"	"0"
"   3"	"                 Barry"	"89"	"0"	"26.1942411"	" 170.138466"	" 80.5021918"	"363.53173"	"449"	" 73.9561580"	"0.0416286579"	"5.028739e-01"	" 48.3064194"	" 74.5006605"	"0"
"   8"	"                Gorgas"	"89"	"0"	"16.4271123"	" 216.802959"	" 53.4716986"	"340.48600"	"499"	" 47.4177279"	"0.1423406804"	"0.000000e+00"	" 31.1329563"	" 47.5600686"	"0"
" 470"	"              Comanche"	"89"	"0"	"10.2777342"	"  33.781397"	" 47.6505753"	"169.00740"	"110"	" 31.2118390"	"0.0484164175"	"9.094252e-03"	" 20.9916154"	" 31.2693496"	"0"
" 602"	"        Brandon Shores"	"89"	"0"	"13.1495068"	"  67.359836"	" 38.8221096"	"228.61934"	"124"	" 37.4628065"	"0.1297752718"	"0.000000e+00"	" 24.4430750"	" 37.5925818"	"0"
" 641"	"                 Crist"	"89"	"1"	"13.0850082"	" 314.711836"	" 60.1805205"	"269.15330"	"241"	" 40.3590470"	"0.0369622123"	"3.239172e-01"	" 27.6349182"	" 40.7199264"	"0"
" 708"	"               Hammond"	"89"	"1"	"13.3976575"	" 192.994219"	" 62.5783562"	"186.13744"	"303"	" 41.5830349"	"0.0473460309"	"0.000000e+00"	" 28.2327234"	" 41.6303809"	"0"
" 709"	"        Harllee Branch"	"89"	"0"	"28.5436795"	" 278.202877"	"122.6413151"	"303.79114"	"468"	" 80.7024362"	"0.0367666094"	"0.000000e+00"	" 52.1955234"	" 80.7392028"	"0"
" 728"	"                 Yates"	"89"	"1"	"14.0447233"	" 246.116329"	" 46.3356164"	"288.61231"	"445"	" 43.1943423"	"0.1115678749"	"0.000000e+00"	" 29.2611869"	" 43.3059102"	"0"
" 856"	"          E.D. Edwards"	"89"	"0"	" 8.7217616"	"  62.819945"	" 37.6285753"	"188.00238"	"161"	" 25.5185646"	"0.0388938791"	"0.000000e+00"	" 16.8356969"	" 25.5574585"	"0"
" 861"	"               Coffeen"	"89"	"1"	"10.0478384"	" 349.435479"	" 84.0770959"	"221.26822"	"280"	" 31.1213766"	"0.0431994474"	"0.000000e+00"	" 21.1167377"	" 31.1645761"	"0"
