"","ice_ice_baby"
"11255",2.48385779576174
"11256",1.45545960580913
"11257",1.74348741590582
"11258",2.59171466770925
"11259",2.69278388011517
"11260",3.80046701780652
"11261",4.91104485150605
"11262",5.53439611095166
"11263",5.44320808461379
"11264",7.11639921982049
"11265",7.40599922958228
"11266",8.26098112909618
"11267",9.78535966058304
"11268",9.82488466125116
"11269",9.65815602179403
"11270",9.09656406276873
"11271",10.3923193841904
"11272",10.9771654033877
"11273",11.0529166084279
"11274",11.288669229717
"11275",9.98547923863548
"11276",9.40411993716255
"11277",8.08877261324027
"11278",6.83450176346761
"11279",6.21571021268296
"11280",8.68168126429415
"11281",8.74251553021872
"11282",10.1200529050513
"11283",12.2957100705959
"11284",10.2618103141603
"11285",10.3480588169932
"11286",7.34447707474359
"11287",4.42310693979986
"11288",4.11920659972384
"11289",7.17942844442644
"11290",8.13254703139099
"11291",9.89425061378099
"11292",12.0049735095023
"11293",10.5945336435155
"11294",10.8041145599194
"11295",10.5917210274738
"11296",7.57095057754035
"11297",4.94680042963455
"11298",2.94018432798221
"11299",3.20075322341758
"11300",1.29525068674957
"11301",3.09005509896377
"11302",4.70522484430448
"11303",4.42958714443831
"11304",5.45992283497506
"11305",5.40482281572942
"11306",6.97529462148385
"11307",7.77808344760082
"11308",8.20521194144606
"11309",6.85021012526892
"11310",5.83992357567151
"11311",5.73981982621871
"11312",6.17169653480451
"11313",6.57237751586071
"11314",6.61912368429634
"11315",5.46190846860294
"11316",5.71529460314036
"11317",4.15144158244965
"11318",1.50925466955355
"11319",0.917341668119132
"11320",4.2018182126908
"11321",5.1709116484755
"11322",4.03928154227684
"11323",0.833144503378701
"11324",0.833454431916891
"11325",-0.64786345601745
"11326",-0.929863002145049
"11327",1.86395875265633
"11328",2.84732195214109
"11329",2.45699182482892
"11330",3.28348723318544
"11331",4.38921280461983
"11332",6.02742251057926
"11333",7.90839561263477
"11334",7.51265485728167
"11335",6.29171354510845
"11336",9.53366443524911
"11337",7.62652449124684
"11338",6.81718146490163
"11339",4.06121843727773
"11340",5.06053501139683
"11341",4.21729875779418
"11342",4.9904690241327
"11343",5.87387207331431
"11344",7.58344987137512
"11345",7.73709034681825
"11346",8.80213116115505
"11347",8.49882278561554
"11348",9.19642005387239
"11349",7.82557304095732
"11350",1.72879946691268
"11351",1.30185913958661
"11352",3.95510074146573
"11353",2.59088584272491
"11354",-0.14482431980349
"11355",0.154457102717213
"11356",0.319377419469251
"11357",-0.460291995536165
"11358",1.44786876281198
"11359",1.72534925957577
"11360",-1.11024868428023
"11361",-0.05111403158939
"11362",-0.874284851571804
"11363",0.293379197416029
"11364",-0.179764317290946
"11365",0.71209425123369
"11366",4.65094382129295
"11367",4.78175861306494
"11368",5.45792900568436
"11369",4.49430304636622
"11370",5.70686097251802
"11371",4.3806286664868
"11372",6.05471062015199
"11373",6.18568864451351
"11374",7.79538830727771
"11375",6.28072512517506
"11376",6.61168648330312
"11377",6.21653262469441
"11378",5.94940769086692
"11379",5.29546592434865
"11380",3.52452899350118
"11381",3.26847591561237
"11382",4.67149683179857
"11383",7.2410659735258
"11384",8.58394475357028
"11385",9.27598952111243
"11386",9.9711901094806
"11387",11.1917944311413
"11388",9.82291953066934
"11389",8.806256016284
"11390",5.52149078719548
"11391",6.36619854767409
"11392",4.99868444534838
"11393",6.35112450805263
"11394",8.66288836584733
"11395",9.55352252501972
"11396",10.0816627643706
"11397",9.81051427624465
"11398",11.3191503857631
"11399",12.5892910144473
"11400",11.7514622942698
"11401",10.9948249135516
"11402",10.2939469018381
"11403",10.9535868446442
"11404",9.74581251139055
"11405",8.28160757340383
"11406",6.35587695797522
"11407",6.49055164626305
"11408",7.01429948385428
"11409",7.88996303702697
"11410",9.24341954429586
"11411",9.16984244593648
"11412",9.41691668032171
"11413",7.92854830667118
"11414",8.42587597520386
"11415",8.51793427998954
"11416",9.51046050923122
"11417",7.67173570945952
"11418",6.16464983362328
"11419",6.72497294592489
"11420",9.87075808361185
"11421",11.212763098116
"11422",7.21737046617752
"11423",4.65875110117591
"11424",3.40442183040397
"11425",2.58018308292077
"11426",0.627811687937571
"11427",-1.96136661968181
"11428",-1.06537872178247
"11429",-4.32085511919123
"11430",-1.7883446719149
"11431",0.222580042004582
"11432",0.00687196554546434
"11433",0.592683671315079
"11434",-1.51696819152025
"11435",-0.514382363763012
"11436",-1.09294175830885
"11437",-1.27911500616394
"11438",0.91292778248351
"11439",-0.651986694436021
"11440",0.402425991778061
"11441",3.63705511616077
"11442",7.47363965319614
"11443",9.35958710395767
"11444",8.13697420826795
"11445",9.75508218353452
"11446",9.9353295518295
"11447",9.87638556385774
"11448",8.89963562680176
"11449",8.21512725554136
"11450",9.5073186173372
"11451",10.1283049111442
"11452",9.85915246072554
"11453",6.70984897406439
"11454",7.24146878245537
"11455",6.93238809937368
"11456",5.39831944025666
"11457",4.13161053884176
"11458",3.56155937617697
"11459",3.13717863072946
"11460",2.10155322233129
"11461",2.38202249904681
"11462",2.24143163896292
"11463",2.22626160751359
"11464",3.34114384172433
"11465",3.54915236940432
"11466",4.02449196612884
"11467",4.8936305748787
"11468",4.2284622843175
"11469",5.69237024964603
"11470",6.71798754895786
"11471",6.87792111709414
"11472",6.15805158404746
"11473",7.02000701320814
"11474",8.13062605305617
"11475",7.92779729128484
"11476",9.76825134525305
"11477",10.4670431063156
"11478",10.5594546823218
"11479",9.83864250405538
"11480",9.49261991428161
"11481",9.94961618146815
"11482",10.1704986539543
"11483",6.92566300509853
"11484",8.43069937364197
"11485",9.21998738063361
"11486",8.91323137041874
"11487",10.0236937171444
"11488",9.85666786437209
"11489",10.6737965440889
"11490",11.8848239171891
"11491",12.232396427591
"11492",12.8401275810953
"11493",10.9572999031807
"11494",11.9036316443935
"11495",9.22759560394768
"11496",9.77126439407227
"11497",11.7930960473832
"11498",12.0831683874045
"11499",11.659619645762
"11500",10.3879825353054
"11501",11.1962194577779
"11502",7.91496041433513
"11503",7.10434906996823
"11504",7.74263578117251
"11505",9.36044493238243
"11506",9.2689877444095
"11507",8.70165030015573
"11508",4.80584319675443
"11509",3.82803907527269
"11510",3.76414931454126
"11511",5.1605533291761
"11512",6.68835308043858
"11513",7.66810554532358
"11514",9.57605897626531
"11515",9.06842006926076
"11516",9.57955734039829
"11517",9.61446129295501
"11518",10.2832085939472
"11519",10.8312625205223
"11520",9.67273411814168
"11521",8.80565381128791
"11522",6.71585264275946
"11523",7.37990329009471
"11524",8.21006933029909
"11525",7.72105099720501
"11526",6.45202919960355
"11527",5.71652104369537
"11528",4.70216882655073
"11529",3.80829364581792
"11530",5.81919035181999
"11531",5.06247290620083
"11532",1.01621093923205
"11533",0.372239321830907
"11534",-0.356403970954129
"11535",0.952613716175173
"11536",0.0650458240756678
"11537",1.35430576332534
"11538",2.19598604959289
"11539",0.543398684287557
"11540",0.28503897103574
"11541",0.153279362815219
"11542",1.39768255092987
"11543",0.599915927498692
"11544",0.217008186900475
"11545",-1.55470024517548
"11546",0.496006206595578
"11547",-0.290934004075934
"11548",-0.154665489843091
"11549",-0.403045025045222
"11550",2.13556685485453
"11551",6.22243564277677
"11552",8.10963540425107
"11553",6.60342991287327
"11554",6.47015385782954
"11555",6.84576013751546
"11556",6.44343168616747
"11557",5.8644633137337
"11558",5.78425322638631
"11559",5.13546173108782
"11560",6.57829408137565
"11561",7.26441959427533
"11562",7.14706175421277
"11563",7.79765332857813
"11564",7.77612426143078
"11565",6.82957235743013
"11566",6.43524445411575
"11567",7.80228042393663
"11568",7.04221274201272
"11569",6.71522134223164
"11570",5.96855703563149
"11571",6.28522459700998
"11572",8.45845614274374
"11573",7.97342904803985
"11574",8.20425024902993
"11575",9.69968397949879
"11576",9.16272023090461
"11577",10.1000307624688
"11578",9.66112425290484
"11579",9.43064019490951
"11580",9.03761321026026
"11581",8.70359128299031
"11582",10.0397623223183
"11583",11.3332564002546
"11584",9.94961108836164
"11585",7.55111124163086
"11586",4.49076490646708
"11587",2.70153402222979
"11588",0.603718245551521
"11589",0.0487022190212843
"11590",0.779440048608522
"11591",2.93064240935618
"11592",3.80900785533325
"11593",2.86330104878824
"11594",4.36271282396938
"11595",5.45670302784687
"11596",7.73628157326119
"11597",8.14368485412792
"11598",7.64707439675548
"11599",5.01387271620563
"11600",3.28700021794786
"11601",4.54045487928293
"11602",2.83448427911387
"11603",3.3349361359583
"11604",4.98948547134773
"11605",6.59360364216035
"11606",6.75189200323303
"11607",5.7202222373253
"11608",3.76895940967888
"11609",2.09585724896236
"11610",0.589564101589175
"11611",-0.0418800557417315
"11612",0.0158986770678665
"11613",0.934827355479585
"11614",1.24251144200848
"11615",1.41003500310077
"11616",-1.09111977279807
"11617",-0.820603423712878
"11618",-0.75341305184759
"11619",-0.158638202767522
"11620",1.29088229422751
"11621",2.69139116806278
"11622",3.28702069652536
"11623",5.59790575561189
"11624",8.26483260341387
"11625",7.97050877466591
"11626",7.24029410719892
"11627",7.450000984924
"11628",6.69757250663665
"11629",7.66674411513247
"11630",6.83929760419532
"11631",6.94391176406171
"11632",7.36505309599545
"11633",7.00569756016669
"11634",6.13104269750132
"11635",2.01301416657816
"11636",-0.276079402658258
"11637",2.49430861159775
"11638",5.32536731443986
"11639",6.76861371244918
"11640",8.36187237858266
"11641",7.52445342941081
"11642",6.5651010365826
"11643",5.90654880623762
"11644",4.59085434091733
"11645",4.81693145178756
"11646",3.60228695217244
"11647",2.97205498022471
"11648",6.14084949406969
"11649",8.20005309430908
"11650",11.06093503837
"11651",9.24933017273025
"11652",10.806929539568
"11653",8.93038273695376
"11654",10.3393503750006
"11655",9.37814523256104
"11656",10.2117201174923
"11657",10.6181134295399
"11658",9.14275756599802
"11659",10.5549982830191
"11660",9.48847337928468
"11661",7.66187775924637
"11662",4.65946186316457
"11663",5.72225892490948
"11664",2.18186113199831
"11665",1.11595304178303
"11666",2.28625063964005
"11667",-0.211808612441454
"11668",-1.85146588276567
"11669",-0.721455603900749
"11670",1.41924783684643
"11671",2.36855489295879
"11672",3.35237787108878
"11673",1.82361235152829
"11674",2.38962526636089
"11675",2.59688274267331
"11676",2.77229024737431
"11677",2.64335021483571
"11678",3.65771281287156
"11679",2.39986474031114
"11680",3.65213873113546
"11681",3.27899154708922
"11682",2.6694904216572
"11683",3.77619535298179
"11684",4.62454259936225
"11685",5.94653525366448
"11686",6.69557689453626
"11687",5.93940578676809
"11688",6.84686132947074
"11689",8.16471548121891
"11690",6.92255063431608
"11691",9.04952424287066
"11692",8.8689306447729
"11693",9.30750216352547
"11694",9.39087738117757
"11695",9.57574049939231
"11696",9.40388847791879
"11697",9.1897716355249
"11698",8.97662904398226
"11699",7.77739210489368
"11700",7.38056506152233
"11701",8.71489432215289
"11702",5.27448578952504
"11703",6.21655019988333
"11704",4.08026231192251
"11705",5.57439782433295
"11706",4.79377302399511
"11707",3.8447125832484
"11708",5.19508875485836
"11709",3.63205909884466
"11710",4.43408720879657
"11711",2.599302016788
"11712",1.73721187466974
"11713",0.524552952717063
"11714",0.907116006883943
"11715",5.46468277329258
"11716",2.81478307353161
"11717",5.80456326458475
"11718",8.10265174683695
"11719",7.8941183469676
"11720",7.08211967886575
"11721",2.95799622893465
"11722",1.39176082185503
"11723",3.35143700663713
"11724",5.54697904397202
"11725",7.04246432098224
"11726",8.6368080933588
"11727",7.90992369667272
"11728",7.92397024635459
"11729",10.3795728920534
"11730",8.48432587261273
"11731",9.20882495929686
"11732",8.68667465082902
"11733",9.74689808744018
"11734",4.10170361498798
"11735",0.266869201403817
"11736",0.680946716302741
"11737",3.14976737270207
"11738",5.39220241973125
"11739",8.10407424990849
"11740",9.25226787874345
"11741",8.43873113452532
"11742",8.23186909159318
"11743",6.7824106603608
"11744",5.28311663758643
"11745",8.2900766226454
"11746",5.98252642202494
"11747",2.74561195159406
"11748",3.1229569461536
"11749",1.90668085281383
"11750",3.30684247581023
"11751",4.8769743130047
"11752",4.96424963280851
"11753",5.02530781873002
"11754",6.17406820835418
"11755",6.15584902548896
"11756",7.78542881115358
"11757",5.91307448959081
"11758",4.07929500150366
"11759",3.12315675994368
"11760",2.44944550796221
"11761",-0.643326594354675
"11762",-1.45319065597763
"11763",-2.77532512151489
"11764",-2.79652355105932
"11765",-4.03389166811923
"11766",-3.06819061125383
"11767",-4.33157921300604
"11768",-3.24964860742229
"11769",-5.13250718036167
"11770",-3.80442663346987
"11771",-4.44350474160703
"11772",-3.36429225865643
"11773",-3.12699288062384
"11774",-1.1868121027768
"11775",1.03533972902152
"11776",2.19515979573174
"11777",3.50104880964197
"11778",4.46160711536531
"11779",4.50752021806463
"11780",4.29979171649634
"11781",5.90026794523531
"11782",5.05564576853049
"11783",7.20993966804963
"11784",7.56340948761445
"11785",9.35213658459236
"11786",10.2814266168641
"11787",11.860163840808
"11788",11.0439909221484
"11789",9.95393128745733
"11790",9.71280224531258
"11791",10.0966463438281
"11792",8.62042441914896
"11793",9.1596721672171
"11794",7.85195348227023
"11795",8.68396793895102
"11796",7.40787092846261
"11797",7.2221354323598
"11798",6.09023196309118
"11799",6.26862703572253
"11800",4.86257639061894
"11801",4.73320371365491
"11802",7.1339105195689
"11803",5.82409898373558
"11804",2.40626034100953
"11805",0.340157549664136
"11806",1.87239397624541
"11807",1.17917414449704
"11808",1.71789154108646
"11809",2.93716647290078
"11810",4.40902006830496
"11811",7.96045528046433
"11812",9.75034530265749
"11813",11.0169371198609
"11814",8.3458436490327
"11815",8.55303577278442
"11816",8.91701158113631
"11817",9.51358862752189
"11818",9.75975581922271
"11819",10.1861359349594
"11820",10.2603389980968
"11821",12.1212231244493
"11822",10.6899153509186
"11823",12.377876420793
"11824",12.6773564116189
"11825",11.5154399760193
"11826",11.2002876369524
"11827",11.3463647123523
"11828",10.8068266362559
"11829",10.8244281431269
"11830",9.72251571549705
"11831",10.8579059290624
"11832",10.1150910774407
"11833",5.66736489388168
"11834",7.48924104120995
"11835",10.1868687845401
"11836",8.74061599177995
"11837",6.43191701415792
"11838",4.86387509321986
"11839",3.13584230744381
"11840",4.13012005571732
"11841",3.82257305572712
"11842",2.97475145717624
"11843",6.30429963310958
"11844",4.07161854919779
"11845",3.14171654437094
"11846",6.24185604985439
"11847",6.41981257873191
"11848",4.909807690543
"11849",5.47512045357748
"11850",5.14332424470365
"11851",5.76287011272096
"11852",4.07761545880105
"11853",4.20216515659766
"11854",4.33030350505379
"11855",3.22872368164001
"11856",4.71027530728575
"11857",3.71101106112419
"11858",2.44369735900238
"11859",4.15571552530689
"11860",5.53678404628659
"11861",3.04879528649736
"11862",1.04072190273387
"11863",-1.89254547173496
"11864",-3.20918571413195
"11865",-1.66840561266829
"11866",1.82194487221379
"11867",1.22105736294675
"11868",-0.999950471285611
"11869",0.124170472183306
"11870",0.287267599122411
"11871",-0.074096032217254
"11872",0.45110214321014
"11873",-0.402386374694909
"11874",-0.407969096737226
"11875",0.0536643108036485
"11876",0.757547078884817
"11877",1.41079696584078
"11878",0.944057114530768
"11879",0.445802232619976
"11880",0.820255352796077
"11881",1.91912683485326
"11882",1.59405411690105
"11883",1.7750922814099
"11884",1.54523685897141
"11885",2.18174813209653
"11886",3.0210535085278
"11887",5.34822626774977
"11888",5.84272876872213
"11889",5.38087826797713
"11890",6.84023727349255
"11891",6.31968390997343
"11892",7.83793519184549
"11893",8.15862907167894
"11894",7.79456543468985
"11895",8.71833463319466
"11896",5.07441176178967
"11897",8.93264307848833
"11898",10.1639494563293
"11899",9.00109870609371
"11900",9.68648545598619
"11901",10.8076097492991
"11902",10.1407720407307
"11903",9.66364705982233
"11904",8.11851499605726
"11905",8.01465692948704
"11906",6.79602541589928
"11907",7.9920646929714
"11908",7.34231557027119
"11909",6.33099538220314
"11910",7.76368977053725
"11911",6.85212633458889
"11912",5.28825643459124
"11913",6.02272595582884
"11914",8.51512038085641
"11915",8.52015002178337
"11916",4.19667393111876
"11917",2.09729617267326
"11918",0.586401524288774
"11919",1.53477861006423
"11920",4.48613214077893
"11921",4.14550816951143
"11922",3.37562340878526
"11923",1.09065936257812
"11924",3.62740356484671
"11925",3.33839579646001
"11926",5.92266890966197
"11927",5.97773659322893
"11928",6.76235834488382
"11929",6.51913287282369
"11930",8.12208167699562
"11931",8.06808312307446
"11932",7.28661789317752
"11933",7.35000201186521
"11934",6.91632809666957
"11935",8.00831890617724
"11936",8.82310034704084
"11937",8.0335095395018
"11938",7.84951998204705
"11939",7.1664897073759
"11940",7.79505869467875
"11941",8.00555322598054
"11942",7.93213935447002
"11943",7.39802830473721
"11944",8.81069482371098
"11945",10.3092754690039
"11946",6.98962065639621
"11947",6.13408518691873
"11948",4.63517249944859
"11949",2.90453559259449
"11950",2.42351288425442
"11951",0.0162654597783421
"11952",-1.71109385216194
"11953",-1.57358478641211
"11954",0.0640564306073726
"11955",-1.36292944031373
"11956",-1.80828468425823
"11957",-0.608026665557381
"11958",1.76399719921083
"11959",2.01704789771119
"11960",1.42671635657244
"11961",2.22092098694054
"11962",2.99639568250974
"11963",3.77190256226656
"11964",3.46695219828064
"11965",5.94283588964409
"11966",7.15472344702366
"11967",6.09691849832436
"11968",5.62329772874988
"11969",6.9176557136629
"11970",8.56104126134871
"11971",8.37416273609953
"11972",7.27838712687467
"11973",4.28827245704611
"11974",4.01454187701643
"11975",0.54240097838843
"11976",0.892111582283256
"11977",-1.09676428126742
"11978",1.14395724221464
"11979",1.40749838939214
"11980",0.957068441141549
"11981",0.923607472289611
"11982",0.0584597851260229
"11983",-0.070346512949484
"11984",1.32468061671737
"11985",0.227399843138713
"11986",0.698790185291084
"11987",3.008642152506
"11988",3.29057966598346
"11989",3.53076007651715
"11990",4.31190328271378
"11991",5.97485696220461
"11992",7.33037118132596
"11993",7.54830255958915
"11994",7.04816592025279
"11995",8.49403016829388
"11996",10.2187778239602
"11997",10.5380708379883
"11998",10.6676668520167
"11999",11.0519444875123
"12000",8.18922585353822
"12001",6.02461810068244
"12002",4.87545475321985
"12003",5.99350260034341
"12004",4.73910274386272
"12005",4.02727812290967
"12006",3.85322138223332
"12007",5.84814098836673
"12008",4.4532795633955
"12009",8.63829698252854
"12010",5.96689651716136
"12011",4.39478149071799
"12012",4.39637368615147
"12013",1.77194252786618
"12014",1.89178644451576
"12015",5.14111166751021
"12016",9.49133609593822
"12017",8.80143826313233
"12018",10.9082883462668
"12019",10.8568775460694
"12020",9.62243199391307
"12021",8.34265287295112
"12022",5.56646266024301
"12023",3.76822807612756
"12024",2.96558150784812
"12025",3.2366279052033
"12026",2.39286426046063
"12027",2.14896437802036
"12028",0.613608129295182
"12029",-0.546506459503346
"12030",-0.433239020401393
"12031",0.294518929452759
"12032",1.22352813013282
"12033",0.352771093714595
"12034",2.4485595666538
"12035",2.19100701329247
"12036",3.97813768006793
"12037",3.7418249444051
"12038",8.03466451707966
"12039",9.44873428183553
"12040",8.23117196946051
"12041",8.45381197134531
"12042",10.6691986117135
"12043",9.48349995330027
"12044",7.61347589924774
"12045",8.21775809593533
"12046",7.74829752143489
"12047",7.39386342833087
"12048",8.37825609735445
"12049",3.99489380155708
"12050",7.14174811712658
"12051",4.24738511832058
"12052",0.032507078271989
"12053",0.550343321927858
"12054",0.636624481211123
"12055",3.83627135325432
"12056",5.27373047894373
"12057",6.9922100101787
"12058",9.32939037352428
"12059",10.0433949399772
"12060",8.90620649673572
"12061",9.47973641059141
"12062",11.2164859858212
"12063",10.8598882359283
"12064",11.1170706458914
"12065",11.0218143376848
"12066",11.1017557861856
"12067",11.335953812319
"12068",10.1071553294754
"12069",9.8406248126155
"12070",10.5292490007886
"12071",9.33757956883242
"12072",10.351758949781
"12073",9.19806541294449
"12074",9.92204689246289
"12075",7.85359834999157
"12076",4.42990034219178
"12077",3.66844176380794
"12078",1.03581316397264
"12079",0.255769776694371
"12080",0.545033368977627
"12081",1.44496636564919
"12082",0.438170895993311
"12083",2.50696779036947
"12084",2.38434470634429
"12085",1.64279579553057
"12086",1.97554839013075
"12087",2.74003697886081
"12088",2.59441253090472
"12089",2.02549612823153
"12090",1.36071968278997
"12091",0.901906432609974
"12092",1.70038697525451
"12093",2.12880409080069
"12094",4.36088163522829
"12095",5.66206512142711
"12096",6.91514649076228
"12097",6.96160729105192
"12098",6.26437355860203
"12099",5.18920777719403
"12100",4.7730968449835
"12101",2.45001045050057
"12102",1.27355601527252
"12103",1.59314960608111
"12104",3.01966869894551
"12105",2.56960762676526
"12106",-0.0265013023565491
"12107",0.311093853018782
"12108",-0.547893098882305
"12109",-0.735044489707711
"12110",0.435591874819837
"12111",1.96549235084494
"12112",3.93515074575498
"12113",3.98659247515516
"12114",5.50127021370308
"12115",5.8495733965639
"12116",6.57212880290762
"12117",6.05207409016928
"12118",5.77533318867632
"12119",7.41713469749425
"12120",7.33594572309154
"12121",8.02906779816733
"12122",7.71340944932008
"12123",7.79973371511642
"12124",5.43100524540354
"12125",1.66650380236027
"12126",-0.715189003333356
"12127",-1.54037416656284
"12128",3.38484471478765
"12129",3.89391333890084
"12130",5.98367423206721
"12131",6.60635519174105
"12132",7.30868212794567
"12133",8.26721663068215
"12134",7.71075976081144
"12135",7.14207843988882
"12136",7.46364305564809
"12137",6.78785769607591
"12138",6.11799671283943
"12139",7.8339424308358
"12140",7.63038724450576
"12141",7.48317569731589
"12142",7.83453233884153
"12143",8.63136604162827
"12144",4.55077965102209
"12145",2.03868573121364
"12146",0.78279832845508
"12147",1.51748204570049
"12148",1.00903561545883
"12149",1.25365055431245
"12150",0.666299107112664
"12151",2.03322762732231
"12152",3.00877740312627
"12153",5.4039620682357
"12154",5.12917968230923
"12155",3.93916552930358
"12156",2.50228777644092
"12157",2.48556558709648
"12158",3.24810180441608
"12159",3.82494613122351
"12160",6.10008904794213
"12161",5.3099874395966
"12162",5.56544390421024
"12163",6.45369498764172
"12164",7.97349216143923
"12165",7.81760143009895
"12166",6.87810051951626
"12167",6.1879371083695
"12168",7.06560936360686
"12169",7.51249392104491
"12170",9.97504396973542
"12171",11.0087133208297
"12172",12.2120646459504
"12173",11.4047579173561
"12174",11.7948520745636
"12175",10.714993815431
"12176",9.10744697023079
"12177",8.25121000429016
"12178",7.34581454023426
"12179",4.23879516819391
"12180",3.5879930983067
"12181",3.63008282409826
"12182",2.60862218220564
"12183",3.2331491014076
"12184",2.02642676531018
"12185",2.51341290952373
"12186",2.71431952236601
"12187",2.86852525691606
"12188",1.78377420446139
"12189",2.91462242683039
"12190",2.17281407427915
"12191",3.50581211920251
"12192",3.48845925526932
"12193",4.78577983846989
"12194",4.96784084321668
"12195",4.62610277324048
"12196",5.2809304315626
"12197",4.42704305049779
"12198",3.79238487410495
"12199",5.67769188729775
"12200",4.47133544172132
"12201",6.15120809616419
"12202",7.58642614724554
"12203",8.23027153940507
"12204",9.1748841971251
"12205",8.18123625821781
"12206",4.96392828937442
"12207",5.75466601698573
"12208",2.69226885558281
"12209",2.80127495950714
"12210",2.36628379033883
"12211",6.063296378813
"12212",5.4738837394308
"12213",9.5011666000411
"12214",9.40954742682601
"12215",9.84464430499285
"12216",10.0899879648837
"12217",10.6241995368766
"12218",9.26664895414032
"12219",10.6418680134071
"12220",9.8036573719054
"12221",9.88434797089621
"12222",10.6792115676669
"12223",11.5527926801393
"12224",11.0051287185317
"12225",10.1252431427281
"12226",10.8299198992768
"12227",10.8052462082522
"12228",9.44729220286742
"12229",3.98951647233144
"12230",-0.37539706309697
"12231",3.40468702082472
"12232",5.50552843466423
"12233",4.2319576605585
"12234",3.83441214062555
"12235",2.92602434217282
"12236",2.53507163801149
"12237",1.74400109909425
"12238",0.488657767434733
"12239",-1.05420231855719
"12240",-2.20379129120057
"12241",-2.15387163590201
"12242",-1.30311719903394
"12243",0.00914439779530233
"12244",-0.560330180876673
"12245",-1.08714464643547
"12246",-0.101180441182364
"12247",0.120177768296629
"12248",1.45357113500796
"12249",4.12605092966122
"12250",4.86923751352142
"12251",5.64260070018927
"12252",6.24350656252911
"12253",7.75785611600283
"12254",6.70404152511548
"12255",6.99303452407503
"12256",5.64956071041181
"12257",6.39282737532731
"12258",5.50040014128061
"12259",7.63406822156732
"12260",7.20724060481587
"12261",8.22525733624272
"12262",7.94009337480191
"12263",8.16645952587413
"12264",5.48224792998331
"12265",7.87904992981969
"12266",7.06392993013732
"12267",5.9150930269668
"12268",5.76207491989218
"12269",4.44933047583285
"12270",5.13125232257132
"12271",1.50323225329926
"12272",2.59772261937784
"12273",7.36646867955982
"12274",12.0660438892821
"12275",11.8403755694869
"12276",12.0750486326742
"12277",12.1355874993356
"12278",12.5978850463547
"12279",12.2305835047899
"12280",11.9663483888123
"12281",7.68939846088607
"12282",7.90889352612252
"12283",6.71955049110121
"12284",3.40109535334545
"12285",2.63466551459111
"12286",1.81828793629534
"12287",1.13363606045564
"12288",0.937691917075302
"12289",0.4376999464029
"12290",0.102607222669621
"12291",1.70950552587992
"12292",2.14097168708111
"12293",0.101064700033303
"12294",-0.11867802021585
"12295",0.153102144490836
"12296",0.50550944855941
"12297",2.01900346226881
"12298",1.91513194294303
"12299",1.58605244016688
"12300",1.08409612946706
"12301",0.205143630571117
"12302",0.168562027372469
"12303",-0.0770144519863902
"12304",0.807414681247314
"12305",0.504982873698625
"12306",2.61874026178372
"12307",5.96271453538137
"12308",7.8682133257113
"12309",9.883912422376
"12310",6.09779860039182
"12311",5.24025419783253
"12312",7.89290525736812
"12313",7.48544764001437
"12314",7.7332219379148
"12315",9.34842296497392
"12316",10.7812370444349
"12317",12.1298949114302
"12318",9.41927057294312
"12319",8.88834140587333
"12320",8.9103120838102
"12321",7.5115974815172
"12322",5.38458133685802
"12323",5.11154669979583
"12324",7.10941978446667
"12325",9.94291373010823
"12326",11.5244376656153
"12327",11.2619975681684
"12328",11.7597776482761
"12329",11.8704035314826
"12330",9.46583354651158
"12331",9.15920097635392
"12332",8.99328012086474
"12333",10.5753184419873
"12334",11.2553967990784
"12335",12.8872661763542
"12336",8.36074728350139
"12337",9.79582782582752
"12338",8.65626815148742
"12339",7.8864332468028
"12340",7.73951493473867
"12341",9.31256569617793
"12342",9.66230612336893
"12343",10.1752741965849
"12344",11.1937255310613
"12345",10.4385730605048
"12346",9.14269219079179
"12347",8.55382584348368
"12348",10.0550385466767
"12349",12.0288374885813
"12350",12.7451208102643
"12351",11.5806722808371
"12352",10.7225424746267
"12353",9.84872298991966
"12354",9.66219329686292
"12355",12.0099223465398
"12356",12.7342730084516
"12357",12.4990700028666
"12358",10.1534751994482
"12359",9.90480826646838
"12360",8.37523090426183
"12361",7.31661178214558
"12362",4.41519317814097
"12363",3.59253325715899
"12364",3.26158293663364
"12365",3.49616383726768
"12366",4.75288241817223
"12367",6.83143351546881
"12368",3.03717552315978
"12369",4.01870155105517
"12370",3.70987003973006
"12371",3.58864347230235
"12372",5.47904293038725
"12373",6.55831497730075
"12374",10.125534607351
"12375",10.1856370272771
"12376",9.90446653140969
"12377",9.16367407439533
"12378",10.2138970078706
"12379",9.88514579307118
"12380",10.2614473605181
"12381",10.3477825859355
"12382",11.4754835862807
"12383",11.8526918032757
"12384",10.4604610833525
"12385",9.90159495681234
"12386",7.99542895619805
"12387",5.91670152796407
"12388",1.76019477902626
"12389",1.72729210787494
"12390",2.41623518647052
"12391",1.14242839642705
"12392",0.901601643684169
"12393",2.21548177160748
"12394",1.87774175392892
"12395",1.4830424650456
"12396",2.83792229020409
"12397",3.76385758587364
"12398",3.87860379941101
"12399",3.08700564502769
"12400",0.972276612773154
"12401",2.58078773847755
"12402",2.63382477197127
"12403",3.68417891318822
"12404",6.32992647419351
"12405",5.54802219869736
"12406",6.52352189016502
"12407",9.29499903888895
"12408",8.80199699082067
"12409",7.68900872592772
"12410",6.43764434993527
"12411",6.48781990888482
"12412",9.04904945626513
"12413",7.88411917287378
