ID,Course,Age,Dept,Treatment,Score,,
575430841,35197,18,PSYC,Instructor Incentives,92,,
291202236,46256,22,HLHS,Instructor Incentives,58,,
583984061,20027,29,COMM,Control,0,,
603623806,34301,24,PSYC,Control,48,,
566713174,33541,37,ENGL,Control,96,,
681658987,20234,19,ENGL,Instructor Incentives,96,,
510505054,44234,18,APHY,Control,0,,
481315235,39089,21,SOCI,Control,0,,
649256619,39686,21,MATH,Control,33,,
772579178,36685,21,ENGL,Instructor Incentives,0,,
513878769,33386,19,ENGL,Control,0,,
865858839,35106,25,HLHS,Instructor Incentives,85,,
513286231,35973,40,BUSN,Instructor Incentives,84,,
414990869,34717,19,ENGL,Instructor Incentives,0,,
430985276,34993,19,MATH,Control,83,,
661619060,20019,19,ARTH,Instructor Incentives,0,,
619390839,20067,21,MATH,Control,33,,
715752214,34482,19,ENGL,Control,76,,
105841080,34482,28,ENGL,Control,68,,
421360732,35161,29,ENGL,Control,0,,
383399136,34301,17,PSYC,Control,0,,
198570982,46586,18,PSYC,Instructor Incentives,42,,
536092246,47198,23,BUSN,Control,77,,
789126061,42158,22,APHY,Control,69,,
144305087,34606,30,APHY,Control,0,,
770213915,35493,26,APHY,Instructor Incentives,64,,
306942520,46897,20,PSYC,Instructor Incentives,0,,
302714472,20085,19,COMM,Control,24,,
994788050,20027,20,COMM,Control,46,,
900588590,33554,23,MATH,Control,80,,
233838943,44012,19,COMM,Control,52,,
881432372,42166,35,APHY,Instructor Incentives,96,,
508976383,46256,18,HLHS,Instructor Incentives,90,,
463963408,47148,23,BUSN,Instructor Incentives,76,,
685934178,39089,20,SOCI,Control,98,,
861108482,35394,25,MATH,Instructor Incentives,0,,
690104109,35495,46,APHY,Instructor Incentives,87,,
748450033,33554,22,MATH,Control,43,,
522568534,42031,19,COMM,Control,56,,
780507120,33905,19,PSYC,Control,80,,
446186631,45948,22,HLHS,Control,74,,
815263734,44019,25,COMM,Control,0,,
555501386,20067,21,MATH,Control,0,,
556361778,42166,18,APHY,Instructor Incentives,65,,
992250841,34706,19,ENGL,Control,0,,
825779045,45066,28,COMM,Instructor Incentives,92,,
359577973,34615,45,APHY,Instructor Incentives,0,,
346956741,34708,26,ENGL,Instructor Incentives,44,,
154140400,44347,25,ENGL,Control,92,,
204461074,44019,24,COMM,Control,52,,
188132404,46455,36,ACCT,Instructor Incentives,0,,
380859969,34666,20,COMM,Control,58,,
231146224,35545,21,ACCT,Instructor Incentives,0,,
122278190,34582,30,HLHS,Instructor Incentives,82,,
524419968,34602,66,BOAT,Instructor Incentives,84,,
588542832,36669,70,COMM,Control,0,,
875609393,42068,21,ENGL,Control,0,,
457913806,35251,39,NRSG,Instructor Incentives,87,,
743109934,43887,20,SDEV,Control,94,,
527230062,35168,18,ENGL,Instructor Incentives,84,,
930256525,35401,19,MATH,Instructor Incentives,43,,
562045342,35489,21,APHY,Instructor Incentives,62,,
719795615,34630,45,APHY,Control,0,,
511417505,35178,58,ENGL,Instructor Incentives,0,,
484485701,42786,21,MATH,Control,77,,
787644703,39671,26,ARTH,Control,0,,
414277382,39417,31,HLHS,Control,84,,
288614315,34514,18,ENGL,Control,72,,
574232279,44327,20,PSYC,Control,68,,
150743342,35050,18,APHY,Instructor Incentives,0,,
608597089,34617,23,APHY,Control,61,,
751440650,35489,18,APHY,Instructor Incentives,49,,
212143861,20067,21,MATH,Control,23,,
179529682,42164,23,APHY,Control,0,,
806393472,35104,20,HLHS,Instructor Incentives,92,,
745166946,37094,24,BUSN,Instructor Incentives,69,,
337783506,33541,20,ENGL,Control,0,,
897189545,44091,30,MATH,Control,77,,
741285559,34712,52,ENGL,Control,0,,
820826481,46897,18,PSYC,Instructor Incentives,0,,
934281080,40166,19,ENGL,Instructor Incentives,64,,
840299455,34526,22,ENGL,Instructor Incentives,56,,
493718895,20067,19,MATH,Control,77,,
278451122,35675,18,CRIM,Instructor Incentives,80,,
118847855,44041,19,MATH,Control,70,,
859517595,34300,19,PSYC,Instructor Incentives,40,,
576937720,44099,32,ENGL,Control,88,,
582531974,35745,20,HLHS,Control,87,,
358092523,32136,18,COMM,Instructor Incentives,96,,
390576292,20081,20,SOCI,Control,82,,
839968222,44213,21,APHY,Control,94,,
935516850,34509,19,ENGL,Instructor Incentives,0,,
469485416,34547,45,BUSN,Control,0,,
112140397,34680,18,BUSN,Control,56,,
217174642,35497,20,BIOL,Instructor Incentives,67,,
417070909,35947,16,BUSN,Control,60,,
677354389,34523,19,ENGL,Instructor Incentives,64,,
688623733,46702,19,SOCI,Control,76,,
443134913,20092,22,ENGL,Control,64,,
513056121,44265,20,MATH,Control,77,,
976996932,20067,21,MATH,Control,47,,
252079607,34581,21,HLHS,Instructor Incentives,0,,
224925196,46710,20,SOCI,Control,0,,
180276359,46702,24,SOCI,Control,56,,
451390011,34523,17,ENGL,Instructor Incentives,48,,
583976506,20081,18,SOCI,Control,82,,
653212865,35394,19,MATH,Instructor Incentives,47,,
303735703,52274,41,APHY,Control,69,,
876448849,33535,19,ENGL,Control,64,,
456296942,34499,37,BOAT,Instructor Incentives,0,,
723581527,35005,19,MATH,Control,100,,
718401765,43514,68,BOAT,Instructor Incentives,79,,
216613895,32136,18,COMM,Instructor Incentives,68,,
511784680,33209,37,BUSN,Instructor Incentives,85,,
180994366,34717,20,ENGL,Instructor Incentives,0,,
140261503,34650,21,SCIN,Instructor Incentives,65,,
922138331,47371,53,ACCT,Instructor Incentives,60,,
891972724,20106,21,PSYC,Instructor Incentives,60,,
782379033,52274,35,APHY,Control,76,,
885024233,43887,19,SDEV,Control,78,,
428830165,20106,18,PSYC,Instructor Incentives,82,,
468541033,35737,22,HLHS,Control,85,,
236282851,34615,19,APHY,Instructor Incentives,0,,
658673570,20134,25,MATH,Instructor Incentives,87,,
533125265,34502,28,BOAT,Control,0,,
176200264,45948,32,HLHS,Control,0,,
493389151,36675,21,COMM,Control,44,,
559687480,37094,19,BUSN,Instructor Incentives,62,,
590410904,39286,17,COMM,Control,60,,
440725689,20076,44,PSYC,Control,0,,
411674278,34690,21,BUSN,Control,0,,
145796986,27936,19,MATH,Control,0,,
227297591,35510,30,ACCT,Control,33,,
295287096,38448,19,COMM,Instructor Incentives,50,,
209830200,45074,24,ENGL,Control,88,,
753218145,45063,47,COMM,Instructor Incentives,86,,
806791156,34712,20,ENGL,Control,0,,
536129895,35109,24,HLHS,Control,97,,
118847855,35168,19,ENGL,Instructor Incentives,92,,
389433728,44240,21,ENGL,Control,0,,
981563896,47145,28,BUSN,Control,69,,
466343134,40037,21,APHY,Instructor Incentives,82,,
983501907,39686,24,MATH,Control,77,,
294489779,47371,24,ACCT,Instructor Incentives,59,,
416841896,20119,18,BIOL,Control,87,,
465588668,20245,21,PSYC,Instructor Incentives,0,,
819834015,35167,21,ENGL,Instructor Incentives,0,,
577784297,32136,18,COMM,Instructor Incentives,96,,
972815821,36067,20,ENGL,Control,0,,
794659001,34602,20,BOAT,Instructor Incentives,89,,
602485581,40166,18,ENGL,Instructor Incentives,80,,
936993171,35160,44,ENGL,Instructor Incentives,100,,
391521280,20086,22,COMM,Instructor Incentives,92,,
419518687,44198,20,APHY,Control,71,,
535256015,34581,17,HLHS,Instructor Incentives,79,,
266180837,34076,21,ACCT,Instructor Incentives,0,,
365283342,33206,35,BUSN,Instructor Incentives,63,,
594742097,34591,25,APHY,Instructor Incentives,88,,
636216483,35065,20,MATH,Instructor Incentives,0,,
615770516,27862,22,ENGL,Control,0,,
553585117,20112,37,SOCI,Control,73,,
572997445,20245,28,PSYC,Instructor Incentives,0,,
481774131,47148,32,BUSN,Instructor Incentives,74,,
338832354,20027,21,COMM,Control,70,,
142466844,35106,22,HLHS,Instructor Incentives,54,,
194738889,35251,28,NRSG,Instructor Incentives,93,,
553031944,36685,19,ENGL,Instructor Incentives,84,,
247385376,35801,19,CRIM,Control,0,,
157495087,35545,24,ACCT,Instructor Incentives,71,,
243234432,34475,22,ENGL,Control,68,,
229972371,35894,18,ENGL,Control,76,,
484415199,34617,44,APHY,Control,0,,
544919283,20245,21,PSYC,Instructor Incentives,74,,
667769662,35497,41,BIOL,Instructor Incentives,53,,
235395036,35104,27,HLHS,Instructor Incentives,79,,
463245252,45949,21,HLHS,Control,87,,
910008233,34599,21,ENGL,Instructor Incentives,88,,
478300354,46600,22,BOAT,Control,96,,
664499839,34664,21,COMM,Control,42,,
410442166,38577,35,APHY,Control,88,,
153661629,20245,31,PSYC,Instructor Incentives,96,,
984656053,42166,36,APHY,Instructor Incentives,0,,
486940950,34617,43,APHY,Control,87,,
539278427,42037,19,COMM,Instructor Incentives,72,,
730729404,43005,18,ARTH,Control,0,,
174914514,35251,25,NRSG,Instructor Incentives,87,,
561781710,36677,18,COMM,Instructor Incentives,0,,
294193454,39089,18,SOCI,Control,53,,
401235461,43887,37,SDEV,Control,0,,
977501249,33914,19,SOCI,Control,84,,
827360892,34523,19,ENGL,Instructor Incentives,68,,
298942604,34959,20,MATH,Control,40,,
953648213,34617,31,APHY,Control,85,,
750665391,39417,28,HLHS,Control,82,,
776676138,40167,17,ENGL,Instructor Incentives,92,,
978321275,34502,42,BOAT,Control,78,,
526838366,20081,18,SOCI,Control,0,,
998015878,47162,35,BUSN,Control,70,,
828579924,36684,24,ENGL,Instructor Incentives,100,,
506495870,34630,22,APHY,Control,52,,
814775646,46457,21,ACCT,Instructor Incentives,0,,
174716021,36067,25,ENGL,Control,0,,
488887508,44049,19,MATH,Control,0,,
525390693,42496,20,APHY,Instructor Incentives,56,,
330878429,46586,19,PSYC,Instructor Incentives,56,,
993443292,20087,19,COMM,Instructor Incentives,78,,
693408895,34599,19,ENGL,Instructor Incentives,52,,
531417716,33206,21,BUSN,Instructor Incentives,76,,
759143879,42029,19,COMM,Control,0,,
542910680,35947,22,BUSN,Control,51,,
298942604,44237,20,APHY,Control,65,,
638882751,27936,25,MATH,Control,77,,
437975992,36684,21,ENGL,Instructor Incentives,96,,
245638698,35161,19,ENGL,Control,76,,
792924923,46250,21,HLHS,Control,0,,
906335956,35489,19,APHY,Instructor Incentives,74,,
645670848,37094,19,BUSN,Instructor Incentives,91,,
100290183,20081,19,SOCI,Control,67,,
665644371,20083,37,COMM,Control,60,,
193322338,35050,18,APHY,Instructor Incentives,89,,
559686309,43887,23,SDEV,Control,91,,
509830336,34990,19,MATH,Instructor Incentives,57,,
855007022,42166,21,APHY,Instructor Incentives,84,,
295501640,44265,22,MATH,Control,87,,
801092583,34625,19,APHY,Control,0,,
441396841,45068,19,ENGL,Control,100,,
781295537,20244,18,PSYC,Instructor Incentives,50,,
338832354,36683,21,ENGL,Instructor Incentives,88,,
425567742,35106,26,HLHS,Instructor Incentives,72,,
233784099,42876,17,MATH,Instructor Incentives,43,,
446186631,34668,22,COMM,Instructor Incentives,76,,
607203948,44323,20,PSYC,Instructor Incentives,0,,
524848598,44032,19,COMM,Control,54,,
502893145,47328,41,ACCT,Control,0,,
236671250,33907,19,PSYC,Control,0,,
869656234,36067,23,ENGL,Control,60,,
892593761,44030,51,MATH,Instructor Incentives,67,,
382645303,34673,20,ENGL,Control,36,,
156561098,34499,32,BOAT,Instructor Incentives,0,,
594545326,44049,19,MATH,Control,77,,
493718895,47184,19,BUSN,Control,80,,
433455267,34615,50,APHY,Instructor Incentives,0,,
292604939,34993,23,MATH,Control,67,,
321163466,20245,33,PSYC,Instructor Incentives,0,,
823713198,34959,24,MATH,Control,0,,
605673276,34523,20,ENGL,Instructor Incentives,72,,
150743342,35065,18,MATH,Instructor Incentives,57,,
965588249,20030,19,ENGL,Control,72,,
215436912,34614,42,APHY,Control,81,,
250278959,39418,26,HLHS,Control,0,,
961878518,32134,18,COMM,Instructor Incentives,94,,
423114580,35109,36,HLHS,Control,64,,
130412247,35172,20,ENGL,Instructor Incentives,84,,
643821953,36969,43,NRSG,Control,70,,
284953214,33914,19,SOCI,Control,69,,
741924198,36678,20,COMM,Control,52,,
298592377,33914,31,SOCI,Control,0,,
387271902,46304,23,HLHS,Instructor Incentives,0,,
770213915,52274,26,APHY,Control,0,,
643848813,20103,19,PSYC,Instructor Incentives,82,,
961586805,42491,20,APHY,Instructor Incentives,71,,
310655083,45066,27,COMM,Instructor Incentives,82,,
723382421,35400,28,MATH,Instructor Incentives,90,,
268254767,34625,40,APHY,Control,0,,
793062300,20085,19,COMM,Control,0,,
538142029,34625,28,APHY,Control,68,,
376286886,44213,20,APHY,Control,0,,
750078197,43007,20,ARTH,Control,40,,
867387829,44099,19,ENGL,Control,72,,
514917455,35986,20,BUSN,Control,55,,
652095053,20066,19,MATH,Control,80,,
501081382,34890,58,MATH,Instructor Incentives,50,,
746268271,34502,44,BOAT,Control,90,,
261367441,39417,23,HLHS,Control,79,,
858431775,20067,19,MATH,Control,60,,
693407527,34693,19,ENGL,Instructor Incentives,88,,
645820142,20129,19,BIOL,Control,45,,
801903641,44070,20,ENGL,Control,96,,
126136345,34630,25,APHY,Control,69,,
123275501,34964,25,MATH,Instructor Incentives,93,,
675852204,35167,19,ENGL,Instructor Incentives,60,,
142186787,46600,25,BOAT,Control,72,,
565504248,34648,37,SCIN,Instructor Incentives,84,,
135414929,35894,37,ENGL,Control,0,,
257387807,42787,22,MATH,Control,33,,
889249597,33386,20,ENGL,Control,52,,
211860061,20119,18,BIOL,Control,0,,
672128303,34964,20,MATH,Instructor Incentives,63,,
530173044,42030,20,COMM,Instructor Incentives,44,,
785176655,33905,23,PSYC,Control,0,,
444668044,35109,19,HLHS,Control,84,,
267250548,46600,31,BOAT,Control,72,,
277173370,44265,19,MATH,Control,0,,
844454325,47148,20,BUSN,Instructor Incentives,0,,
515481090,34668,57,COMM,Instructor Incentives,54,,
336073929,46474,18,BUSN,Instructor Incentives,60,,
394008749,43509,29,BOAT,Control,76,,
548461854,36683,19,ENGL,Instructor Incentives,0,,
782471229,40037,41,APHY,Instructor Incentives,0,,
132567242,34680,29,BUSN,Control,90,,
996449404,20104,19,PSYC,Instructor Incentives,78,,
336448672,44070,20,ENGL,Control,64,,
714377187,46182,19,PSYC,Control,52,,
486486058,35986,24,BUSN,Control,67,,
706525584,20081,20,SOCI,Control,58,,
465278625,20066,19,MATH,Control,0,,
487095624,34893,20,MATH,Control,87,,
153215091,34665,20,COMM,Instructor Incentives,72,,
603447655,34518,20,BUSN,Control,53,,
136413427,20103,18,PSYC,Instructor Incentives,74,,
190132649,45097,28,ENGL,Instructor Incentives,0,,
312835304,35050,24,APHY,Instructor Incentives,86,,
857852747,20053,18,ENGL,Instructor Incentives,52,,
423612495,45948,49,HLHS,Control,80,,
469615335,34993,29,MATH,Control,90,,
223284696,33905,19,PSYC,Control,90,,
778463019,32698,19,ACCT,Instructor Incentives,64,,
258551991,27862,27,ENGL,Control,76,,
298942604,34300,20,PSYC,Instructor Incentives,60,,
773225465,39600,18,ENGL,Instructor Incentives,52,,
208087871,44323,21,PSYC,Instructor Incentives,80,,
963342317,46931,27,NRSG,Instructor Incentives,88,,
448660539,36969,23,NRSG,Control,77,,
920052199,36678,21,COMM,Control,52,,
607203948,42784,20,MATH,Control,0,,
915266176,39591,17,COMM,Instructor Incentives,80,,
726091074,47145,34,BUSN,Control,0,,
231487644,43005,24,ARTH,Control,69,,
966482651,46182,18,PSYC,Control,0,,
327092711,34475,19,ENGL,Control,0,,
381185913,35489,25,APHY,Instructor Incentives,55,,
648364328,45684,49,HLHS,Instructor Incentives,86,,
626155755,44237,24,APHY,Control,66,,
360218527,34663,19,COMM,Control,98,,
827154146,20091,19,ENGL,Control,0,,
614661156,20105,19,PSYC,Instructor Incentives,90,,
623974918,20128,19,ARTH,Control,55,,
519170204,34890,58,MATH,Instructor Incentives,87,,
303784960,47148,19,BUSN,Instructor Incentives,87,,
340215652,33559,20,MATH,Control,77,,
286906837,34076,18,ACCT,Instructor Incentives,43,,
176586444,42787,18,MATH,Control,87,,
212046544,35197,18,PSYC,Instructor Incentives,64,,
533999828,34890,21,MATH,Instructor Incentives,63,,
303010674,46475,21,BUSN,Control,0,,
987560623,39591,18,COMM,Instructor Incentives,80,,
147880538,44014,18,COMM,Control,52,,
680826128,32136,17,COMM,Instructor Incentives,92,,
912813290,34609,36,APHY,Control,66,,
713387020,20098,20,MATH,Instructor Incentives,37,,
249154763,34076,20,ACCT,Instructor Incentives,55,,
185215152,46702,30,SOCI,Control,0,,
794741194,44265,47,MATH,Control,83,,
778852423,35401,19,MATH,Instructor Incentives,50,,
437467658,39591,17,COMM,Instructor Incentives,96,,
255822783,34610,27,APHY,Control,0,,
313877310,20020,39,ARTH,Instructor Incentives,73,,
853773455,36685,22,ENGL,Instructor Incentives,0,,
780265117,20082,19,SOCI,Control,0,,
874141997,42880,19,MATH,Instructor Incentives,70,,
731077653,45687,23,HLHS,Control,85,,
440725689,20053,44,ENGL,Instructor Incentives,0,,
300301675,36684,31,ENGL,Instructor Incentives,96,,
530337399,34475,20,ENGL,Control,60,,
406373858,20244,34,PSYC,Instructor Incentives,0,,
773784680,30519,30,BIOL,Control,91,,
647518963,44091,28,MATH,Control,37,,
220482609,47148,27,BUSN,Instructor Incentives,0,,
524059356,42031,20,COMM,Control,58,,
422188421,46710,20,SOCI,Control,80,,
399400331,42893,18,MATH,Instructor Incentives,0,,
802116076,20129,22,BIOL,Control,0,,
780783010,34712,21,ENGL,Control,0,,
706504118,20055,19,ENGL,Instructor Incentives,72,,
543512448,34606,43,APHY,Control,87,,
860382869,34615,25,APHY,Instructor Incentives,74,,
778852423,36684,19,ENGL,Instructor Incentives,48,,
978148914,34708,33,ENGL,Instructor Incentives,60,,
565764992,39671,22,ARTH,Control,0,,
625225998,34887,21,MATH,Control,70,,
965929449,36675,32,COMM,Control,68,,
525998322,20098,34,MATH,Instructor Incentives,63,,
498731545,20245,20,PSYC,Instructor Incentives,66,,
140976585,42037,20,COMM,Instructor Incentives,70,,
741924198,42166,20,APHY,Instructor Incentives,88,,
941249928,46182,36,PSYC,Control,72,,
977028091,42491,30,APHY,Instructor Incentives,0,,
234794976,42029,20,COMM,Control,0,,
882268762,34043,20,ACCT,Instructor Incentives,45,,
482863420,46250,22,HLHS,Control,32,,
963922116,32698,22,ACCT,Instructor Incentives,60,,
338930921,44325,17,SOCI,Control,58,,
941249928,34526,36,ENGL,Instructor Incentives,48,,
673998275,35161,19,ENGL,Control,84,,
104992418,20234,18,ENGL,Instructor Incentives,0,,
424981336,20084,20,COMM,Instructor Incentives,84,,
962885574,34648,19,SCIN,Instructor Incentives,76,,
133155568,34690,20,BUSN,Control,0,,
840998169,35172,20,ENGL,Instructor Incentives,96,,
487810639,44327,20,PSYC,Control,44,,
382005252,36675,21,COMM,Control,82,,
699523636,27862,18,ENGL,Control,0,,
249325229,42030,22,COMM,Instructor Incentives,0,,
827154146,34547,19,BUSN,Control,0,,
658905365,20081,36,SOCI,Control,69,,
533536434,20112,18,SOCI,Control,0,,
975055221,35947,22,BUSN,Control,54,,
803109853,44018,27,COMM,Control,0,,
906221166,39591,18,COMM,Instructor Incentives,64,,
195009248,47371,19,ACCT,Instructor Incentives,0,,
288679126,35161,19,ENGL,Control,68,,
276151224,34630,31,APHY,Control,71,,
219513662,20067,19,MATH,Control,53,,
867387829,33554,19,MATH,Control,60,,
975055221,35510,22,ACCT,Control,33,,
225131348,35675,20,CRIM,Instructor Incentives,85,,
250908503,42029,18,COMM,Control,80,,
234637696,42028,21,COMM,Instructor Incentives,86,,
588271566,32698,53,ACCT,Instructor Incentives,55,,
154905692,20105,19,PSYC,Instructor Incentives,52,,
902117110,42045,19,MATH,Instructor Incentives,77,,
753026071,36678,17,COMM,Control,50,,
276151224,20087,31,COMM,Instructor Incentives,52,,
587087397,46931,44,NRSG,Instructor Incentives,94,,
250110821,34518,19,BUSN,Control,65,,
602131466,35510,20,ACCT,Control,41,,
689808054,34706,18,ENGL,Control,0,,
168767235,34526,19,ENGL,Instructor Incentives,0,,
697178633,44335,20,ENGL,Control,72,,
992214934,34990,22,MATH,Instructor Incentives,0,,
586653091,34509,20,ENGL,Instructor Incentives,84,,
594363532,44049,22,MATH,Control,77,,
169183652,36684,19,ENGL,Instructor Incentives,92,,
961094441,42153,35,APHY,Control,62,,
299032438,35160,46,ENGL,Instructor Incentives,0,,
574188888,34625,23,APHY,Control,74,,
377485497,35947,19,BUSN,Control,56,,
818055627,47328,21,ACCT,Control,0,,
729697514,36683,26,ENGL,Instructor Incentives,92,,
723570641,46780,21,CRIM,Control,0,,
511957614,35005,18,MATH,Control,50,,
491369669,20085,20,COMM,Control,54,,
850526031,47203,30,BUSN,Instructor Incentives,0,,
953648213,52274,31,APHY,Control,76,,
922521169,35675,28,CRIM,Instructor Incentives,73,,
694132129,40037,21,APHY,Instructor Incentives,55,,
130906221,33907,19,PSYC,Control,56,,
897834000,44014,20,COMM,Control,72,,
746559305,20098,19,MATH,Instructor Incentives,100,,
212046544,20129,18,BIOL,Control,75,,
356401665,42045,22,MATH,Instructor Incentives,97,,
529186341,20085,20,COMM,Control,54,,
224635459,34636,21,BUSN,Control,0,,
571181563,34482,18,ENGL,Control,56,,
610669946,20105,19,PSYC,Instructor Incentives,84,,
564253689,44323,22,PSYC,Instructor Incentives,0,,
607178040,20245,24,PSYC,Instructor Incentives,92,,
696636524,33554,19,MATH,Control,80,,
347878962,35489,52,APHY,Instructor Incentives,0,,
283627491,27862,19,ENGL,Control,0,,
595783197,42037,22,COMM,Instructor Incentives,60,,
839179397,42164,36,APHY,Control,0,,
408112936,47371,31,ACCT,Instructor Incentives,38,,
142369078,39686,18,MATH,Control,0,,
994005580,36969,23,NRSG,Control,81,,
937680232,44008,22,SOCI,Control,0,,
842372535,35106,27,HLHS,Instructor Incentives,92,,
635627647,20087,31,COMM,Instructor Incentives,56,,
986537074,44347,34,ENGL,Control,88,,
672830481,40167,17,ENGL,Instructor Incentives,72,,
320747328,45085,52,ENGL,Control,0,,
452660831,34650,21,SCIN,Instructor Incentives,42,,
656957302,35251,24,NRSG,Instructor Incentives,87,,
728781428,44265,19,MATH,Control,53,,
511982173,35050,21,APHY,Instructor Incentives,80,,
632325440,35394,18,MATH,Instructor Incentives,0,,
981062950,34964,18,MATH,Instructor Incentives,0,,
723382421,36685,28,ENGL,Instructor Incentives,76,,
490985561,36675,19,COMM,Control,58,,
222388635,34610,19,APHY,Control,34,,
398575989,42029,20,COMM,Control,58,,
872786660,34514,18,ENGL,Control,0,,
750078197,20081,20,SOCI,Control,53,,
429241307,34482,19,ENGL,Control,72,,
301750120,34482,20,ENGL,Control,0,,
130503430,35106,19,HLHS,Instructor Incentives,53,,
557087122,34547,47,BUSN,Control,83,,
268254767,38448,40,COMM,Instructor Incentives,0,,
545134754,20076,45,PSYC,Control,72,,
468012021,45268,31,BUSN,Instructor Incentives,39,,
793975703,44032,19,COMM,Control,54,,
923871443,34509,18,ENGL,Instructor Incentives,0,,
435861143,36678,20,COMM,Control,50,,
802465779,36068,19,ENGL,Control,84,,
281268050,44091,20,MATH,Control,57,,
207661582,35896,19,ENGL,Control,68,,
411010635,35401,20,MATH,Instructor Incentives,60,,
843213496,43509,48,BOAT,Control,82,,
891728753,20112,19,SOCI,Control,87,,
919569209,46250,21,HLHS,Control,76,,
360018830,44062,30,ENGL,Control,76,,
399615051,20092,19,ENGL,Control,72,,
809008761,34502,28,BOAT,Control,92,,
147076262,44327,19,PSYC,Control,60,,
781360904,45063,25,COMM,Instructor Incentives,100,,
553016456,20020,20,ARTH,Instructor Incentives,88,,
197962843,34615,19,APHY,Instructor Incentives,0,,
157374724,20053,19,ENGL,Instructor Incentives,72,,
519453311,20134,19,MATH,Instructor Incentives,57,,
812654658,35182,18,PSYC,Control,64,,
506736623,20104,18,PSYC,Instructor Incentives,0,,
498731545,34887,20,MATH,Control,77,,
880223787,34159,22,ACCT,Instructor Incentives,55,,
769137611,45066,38,COMM,Instructor Incentives,90,,
594550818,44323,20,PSYC,Instructor Incentives,86,,
679567394,45176,26,ACCT,Control,0,,
406480729,42029,43,COMM,Control,54,,
570591940,30519,52,BIOL,Control,27,,
840194975,44206,32,APHY,Control,53,,
333813727,34665,22,COMM,Instructor Incentives,80,,
329172967,42028,19,COMM,Instructor Incentives,72,,
696398054,34954,19,MATH,Control,73,,
119865027,35400,19,MATH,Instructor Incentives,33,,
632943531,34475,19,ENGL,Control,56,,
669565929,45684,35,HLHS,Instructor Incentives,68,,
421821605,34547,21,BUSN,Control,67,,
212825630,20098,19,MATH,Instructor Incentives,0,,
131586894,46457,20,ACCT,Instructor Incentives,71,,
550807422,36684,18,ENGL,Instructor Incentives,0,,
352927347,34110,34,ACCT,Instructor Incentives,90,,
176200264,35737,32,HLHS,Control,0,,
311901860,35168,19,ENGL,Instructor Incentives,0,,
918881032,34487,20,ENGL,Instructor Incentives,88,,
498526756,44243,18,ENGL,Control,0,,
361778193,44049,38,MATH,Control,100,,
609943541,35065,19,MATH,Instructor Incentives,57,,
937578599,42491,23,APHY,Instructor Incentives,79,,
992704135,20234,17,ENGL,Instructor Incentives,96,,
499923466,20238,19,MATH,Control,0,,
457388646,42031,51,COMM,Control,50,,
406996579,36068,25,ENGL,Control,0,,
767424609,20119,19,BIOL,Control,56,,
414175611,44265,28,MATH,Control,67,,
674339836,34893,24,MATH,Control,70,,
493846965,34582,20,HLHS,Instructor Incentives,72,,
340862085,44327,31,PSYC,Control,82,,
513319778,35497,28,BIOL,Instructor Incentives,72,,
524264520,20238,19,MATH,Control,0,,
224526760,34506,21,ENGL,Control,100,,
417078790,20030,19,ENGL,Control,64,,
682047959,33905,20,PSYC,Control,92,,
908897353,45085,25,ENGL,Control,0,,
893745100,34153,20,ACCT,Instructor Incentives,60,,
304456931,20238,18,MATH,Control,0,,
277023933,36056,19,ENGL,Control,76,,
814775646,45043,21,COMM,Instructor Incentives,72,,
518170784,35745,33,HLHS,Control,97,,
131701286,44041,23,MATH,Control,70,,
824495491,46474,25,BUSN,Instructor Incentives,55,,
525968392,36056,19,ENGL,Control,88,,
932819851,35745,19,HLHS,Control,93,,
874753002,20092,20,ENGL,Control,0,,
553569885,34614,24,APHY,Control,0,,
532220590,20244,19,PSYC,Instructor Incentives,0,,
703959252,35973,22,BUSN,Instructor Incentives,0,,
585001408,34725,19,ENGL,Control,76,,
553569885,34964,24,MATH,Instructor Incentives,0,,
466180146,34690,46,BUSN,Control,68,,
634313356,34964,21,MATH,Instructor Incentives,77,,
422475804,20027,26,COMM,Control,62,,
517339731,44262,19,MATH,Instructor Incentives,77,,
593508317,34609,24,APHY,Control,69,,
276876203,33905,19,PSYC,Control,62,,
713335224,47203,20,BUSN,Instructor Incentives,81,,
828272114,46931,44,NRSG,Instructor Incentives,73,,
671885595,34673,20,ENGL,Control,76,,
505325278,34301,51,PSYC,Control,80,,
366718285,42158,22,APHY,Control,73,,
967080413,42030,21,COMM,Instructor Incentives,84,,
671873910,35050,20,APHY,Instructor Incentives,49,,
399400331,36068,18,ENGL,Control,68,,
531926600,35005,20,MATH,Control,57,,
323487929,34625,27,APHY,Control,51,,
645010903,34487,19,ENGL,Instructor Incentives,0,,
147667741,20112,23,SOCI,Control,0,,
715752214,44327,19,PSYC,Control,0,,
465278625,36677,19,COMM,Instructor Incentives,0,,
331904583,34602,20,BOAT,Instructor Incentives,93,,
910863114,34887,19,MATH,Control,83,,
238082095,44079,25,MATH,Control,83,,
414751529,20112,29,SOCI,Control,64,,
694132129,52274,21,APHY,Control,71,,
419862748,42031,20,COMM,Control,0,,
934114653,35675,19,CRIM,Instructor Incentives,69,,
280994052,34526,19,ENGL,Instructor Incentives,64,,
182264614,45074,53,ENGL,Control,68,,
437078539,20067,29,MATH,Control,50,,
347584422,46182,17,PSYC,Control,0,,
800659272,20234,21,ENGL,Instructor Incentives,92,,
142466844,33914,22,SOCI,Control,58,,
