"","under_pressure"
"14472",-4.50288650232004
"14473",-3.19441011350007
"14474",-4.29368703078365
"14475",-4.26754739638676
"14476",-3.67495780651345
"14477",-5.60824851924217
"14478",-5.18729476886628
"14479",-5.66571548070482
"14480",-4.81958724519586
"14481",-5.28481957471669
"14482",-3.88186712469261
"14483",-4.37600922124337
"14484",-5.94384428270701
"14485",-5.52486669028839
"14486",-4.89956288467683
"14487",-4.9586170572551
"14488",-4.96733381658405
"14489",-5.7656529418215
"14490",-5.92359641613845
"14491",-6.90694105227101
"14492",-6.43450285560225
"14493",-5.18998000501475
"14494",-5.30202304076547
"14495",-5.01531978625125
"14496",-6.86406513703539
"14497",-5.50279711901356
"14498",-6.30000827969788
"14499",-6.44014031580343
"14500",-5.5098909453398
"14501",-5.4231924968088
"14502",-6.80769511902769
"14503",-6.01699774901652
"14504",-7.05029025445914
"14505",-6.53882613221534
"14506",-6.33645025480783
"14507",-5.61881568232015
"14508",-7.33286482028736
"14509",-5.22202998322561
"14510",-2.76081871230834
"14511",-3.4470684714093
"14512",-6.05774846001072
"14513",-3.74137467267568
"14514",-3.87247379193743
"14515",-4.56387347292695
"14516",-7.13335498601873
"14517",-5.74759610647266
"14518",-6.72606783051754
"14519",-7.41653369292948
"14520",-7.23267181274132
"14521",-7.12634009195708
"14522",-5.97635062033185
"14523",-6.54887858737998
"14524",-5.09277572910549
"14525",-5.74465575501635
"14526",-6.09396390468701
"14527",-4.90916721346881
"14528",-4.08032892806941
"14529",-3.67486852060135
"14530",-5.66775813096911
"14531",-4.61223875166057
"14532",-5.32087380161484
"14533",-6.14219474413433
"14534",-6.98185186738491
"14535",-8.00392875842513
"14536",-8.25176090396933
"14537",-5.4417534698024
"14538",-3.30983007399499
"14539",-5.01788081050639
"14540",-6.30382106638563
"14541",-6.16122698027055
"14542",-5.00758257599254
"14543",-5.49998173350026
"14544",-5.8718517359173
"14545",-5.56269555770201
"14546",-4.2486282879069
"14547",-3.85062871307504
"14548",-4.09860674202219
"14549",-5.07757714853966
"14550",-5.59966827646138
"14551",-5.75288005320311
"14552",-5.49066571648655
"14553",-5.52667729711969
"14554",-7.1663728536314
"14555",-7.14319160351223
"14556",-5.64784706435332
"14557",-6.07460024740093
"14558",-5.07697875542897
"14559",-5.89595653079168
"14560",-3.3310964880403
"14561",-5.37326602081048
"14562",-4.10607806058037
"14563",-3.55830069856668
"14564",-3.18282748334848
"14565",-4.88932023421995
"14566",-3.98334270874204
"14567",-4.77238904087199
"14568",-5.03008882854688
"14569",-5.09999689835096
"14570",-4.42058143530173
"14571",-4.95089376902591
"14572",-4.81199339391778
"14573",-4.48063439354847
"14574",-4.5453194407859
"14575",-5.14370348031163
"14576",-5.2503985149448
"14577",-5.03374695548617
"14578",-5.31122128110183
"14579",-5.60366405901657
"14580",-5.07274089823819
"14581",-5.3146920095619
"14582",-4.52377117211501
"14583",-3.7281868250821
"14584",-4.6776741059222
"14585",-4.45148225773408
"14586",-5.74604241209641
"14587",-4.65914773631638
"14588",-3.7720994158824
"14589",-4.10989336930429
"14590",-3.32379522714355
"14591",-5.95915365757723
"14592",-4.70245314117329
"14593",-4.17795631884912
"14594",-3.24034810407609
"14595",-2.38631765082248
"14596",-3.24930922485313
"14597",-2.85059599487352
"14598",-2.22937410279653
"14599",-3.10955113563679
"14600",-3.20820165705562
"14601",-3.80401620813164
"14602",-3.84352211547216
"14603",-4.67832508944502
"14604",-3.55644623099324
"14605",-3.7602249738822
"14606",-2.15853924579808
"14607",-3.30888014565459
"14608",-3.87461616522098
"14609",-3.67751014763332
"14610",-2.93351058145924
"14611",-4.78069835309536
"14612",-4.81517634538345
"14613",-4.07854677739132
"14614",-3.24126851453718
"14615",-2.2102959370693
"14616",-3.04211995263136
"14617",-2.92886510622013
"14618",-3.59155622929698
"14619",-3.79702219716772
"14620",-3.42767036298266
"14621",-4.51897810257028
"14622",-3.78190839780989
"14623",-4.27207275205477
"14624",-7.30836565051627
"14625",-7.54480062297992
"14626",-6.64348743067051
"14627",-6.81006331376863
"14628",-5.20256385371543
"14629",-6.58474547730494
"14630",-6.19535721191069
"14631",-6.40856657996817
"14632",-6.14782683329447
"14633",-6.75043666095836
"14634",-6.86949542115984
"14635",-6.15287875434883
"14636",-6.62573558635285
"14637",-5.49241388811303
"14638",-6.35819353945101
"14639",-8.3778553342363
"14640",-7.8079358096232
"14641",-8.55427095387264
"14642",-7.77790959630121
"14643",-8.31611596018483
"14644",-8.1090582694534
"14645",-8.12042517618078
"14646",-9.39271281117873
"14647",-8.57351300399362
"14648",-7.45485664518772
"14649",-7.41685670776613
"14650",-7.72255492032988
"14651",-9.16575397145389
"14652",-7.10202782825401
"14653",-6.88600545451653
"14654",-5.10425949690315
"14655",-4.82177743020949
"14656",-5.60628055162632
"14657",-5.33261894408678
"14658",-6.79886888406665
"14659",-5.02709443672827
"14660",-4.01925669351134
"14661",-4.09597714991569
"14662",-5.09323399948372
"14663",-5.9077565904613
"14664",-6.41559534344407
"14665",-7.66183101215529
"14666",-6.32215937632744
"14667",-5.76628863778719
"14668",-6.62614334457405
"14669",-5.7249483910333
"14670",-7.60987411181012
"14671",-8.17420492763402
"14672",-7.51482317955367
"14673",-6.02142743447675
"14674",-6.01644480179386
"14675",-6.89640558638328
"14676",-5.23059008399047
"14677",-5.08554111790326
"14678",-5.57492840296567
"14679",-4.99103040387729
"14680",-4.77862412182696
"14681",-5.45607281983322
"14682",-5.78247586109769
"14683",-6.11943721169307
"14684",-6.46834398550881
"14685",-6.03167077042663
"14686",-5.87827298035335
"14687",-5.54976232208096
"14688",-5.62281612150537
"14689",-7.11988816210452
"14690",-6.57476485207451
"14691",-6.66138883010599
"14692",-5.57167642345089
"14693",-6.2736758683921
"14694",-6.87856050001922
"14695",-6.02856780749784
"14696",-6.17048212938366
"14697",-4.5261033947198
"14698",-5.21014445205483
"14699",-5.69235011511618
"14700",-6.8479884083722
"14701",-5.74390778384356
"14702",-5.13956568316072
"14703",-6.48223946189465
"14704",-5.72105304138355
"14705",-6.55745076799508
"14706",-5.93095980836671
"14707",-8.02563355836642
"14708",-7.27139566052323
"14709",-6.94126191276345
"14710",-6.05857410653221
"14711",-6.07912862987575
"14712",-6.06451063052709
"14713",-7.51264231763906
"14714",-6.02857219337846
"14715",-6.65408462760325
"14716",-4.59323070721729
"14717",-6.06554941460408
"14718",-3.99204939215422
"14719",-6.14822982877249
"14720",-6.34073400385386
"14721",-6.6599473193002
"14722",-7.77507555871885
"14723",-6.76767047662693
"14724",-5.55160535187462
"14725",-8.21209900789013
"14726",-7.39245769123259
"14727",-6.5461086865342
"14728",-6.21494016280763
"14729",-5.60117541105895
"14730",-5.73811961173241
"14731",-6.28861947309114
"14732",-5.96627546656097
"14733",-7.3905235668758
"14734",-6.63363673749777
"14735",-7.30763998222739
"14736",-7.41499731566458
"14737",-6.46843757373707
"14738",-7.52678100851147
"14739",-7.93731023123163
"14740",-6.45149469325834
"14741",-5.8478737580347
"14742",-7.04944489737267
"14743",-6.16434486248824
"14744",-5.39726209475455
"14745",-3.87397706505549
"14746",-6.82871918248591
"14747",-6.11545182430842
"14748",-4.49880080709107
"14749",-5.19741143229392
"14750",-3.91672655221919
"14751",-7.28082323049758
"14752",-4.41618646649274
"14753",-5.79378780106841
"14754",-4.98072755074911
"14755",-6.30377430076097
"14756",-3.99050302128861
"14757",-4.72256005453188
"14758",-6.69031062902777
"14759",-3.91806422113722
"14760",-5.19171199480587
"14761",-4.17849656612486
"14762",-5.67133318322644
"14763",-4.61591764569935
"14764",-3.86213085872319
"14765",-4.29155195976817
"14766",-3.90280910633524
"14767",-5.32560001767773
"14768",-3.95922837305205
"14769",-5.57652496795469
"14770",-4.7721109634267
"14771",-5.40581307911027
"14772",-6.11311702749212
"14773",-6.74655014176592
"14774",-7.45537197761397
"14775",-6.94819298863017
"14776",-7.14119746332271
"14777",-6.22722578529822
"14778",-5.54181156113518
"14779",-5.43655790483119
"14780",-4.85919285116771
"14781",-4.4563978692965
"14782",-5.26772029627744
"14783",-5.98191381545487
"14784",-3.00955280183983
"14785",-3.65124515259278
"14786",-5.10894499707075
"14787",-5.05337008538904
"14788",-5.58195577680056
"14789",-5.28414874961134
"14790",-5.05455758621593
"14791",-4.29521324011051
"14792",-6.69594872736206
"14793",-4.56087520606458
"14794",-3.34646880770967
"14795",-2.55244950461918
"14796",-1.98186140960748
"14797",-4.43687071484594
"14798",-4.28253723615886
"14799",-3.97638892157765
"14800",-3.56245839737048
"14801",-3.46933708396678
"14802",-2.28044384759891
"14803",-3.22222070712134
"14804",-4.16051833777202
"14805",-2.64560877023279
"14806",-3.73617902503046
"14807",-2.8248120721463
"14808",-3.5404067629343
"14809",-3.59908322903336
"14810",-3.7095689746303
"14811",-2.85963123321998
"14812",-0.29634253588031
"14813",-2.7530060569873
"14814",-2.58704308654203
"14815",-5.88399250409374
"14816",-4.03716488543344
"14817",-4.32670770764138
"14818",-3.11171157784653
"14819",-5.77992359097202
"14820",-7.52352089135441
"14821",-6.27911308686643
"14822",-5.39778017215905
"14823",-4.71869969421673
"14824",-4.6949287815005
"14825",-4.59296766948085
"14826",-5.39173002352622
"14827",-5.70479054472227
"14828",-5.77788371784013
"14829",-6.39955754884698
"14830",-5.6913752375913
"14831",-4.12356173775799
"14832",-6.85644019332722
"14833",-5.80022013069314
"14834",-6.96924660236914
"14835",-5.66931519621717
"14836",-5.69445535635892
"14837",-7.42106372076056
"14838",-6.10921178921251
"14839",-8.06012571342522
"14840",-5.8598602664686
"14841",-7.24111783425478
"14842",-7.88105247220078
"14843",-8.34101700893987
"14844",-9.39458407032809
"14845",-8.15033038738287
"14846",-7.54923632044581
"14847",-8.21002851314562
"14848",-8.40778361957033
"14849",-9.13221536124011
"14850",-7.80445985063479
"14851",-7.60658895414285
"14852",-6.71780882532316
"14853",-6.30434384193907
"14854",-7.01595272350171
"14855",-6.11564839434616
"14856",-8.12875583267471
"14857",-7.05041477821411
"14858",-7.36645792211132
"14859",-6.96139824835263
"14860",-7.24038989401101
"14861",-4.81777279796174
"14862",-4.4806136248952
"14863",-7.0203967646788
"14864",-7.60180959122476
"14865",-4.97045884448533
"14866",-5.41656822290697
"14867",-6.6117048990041
"14868",-6.98169328882438
"14869",-6.12532886933738
"14870",-4.97899105085064
"14871",-5.03443284865922
"14872",-5.9023849185441
"14873",-5.27335815230575
"14874",-5.15191084139808
"14875",-5.47710618055355
"14876",-7.01406511159994
"14877",-8.13407418670598
"14878",-8.71882496429465
"14879",-6.62745751816662
"14880",-6.84272716678915
"14881",-7.31820306889295
"14882",-7.03087784537888
"14883",-5.94641385169503
"14884",-8.28639552529005
"14885",-6.2025036788697
"14886",-6.69977978612805
"14887",-3.71376439835297
"14888",-3.56225455235018
"14889",-4.23121545117358
"14890",-4.91330641647558
"14891",-5.08118550590658
"14892",-6.40101395920651
"14893",-4.86765453374383
"14894",-5.09321963303305
"14895",-5.10712567731675
"14896",-5.22754920232829
"14897",-5.97682876640318
"14898",-5.24438325395077
"14899",-5.06933189118837
"14900",-5.97230610638551
"14901",-6.82125356334085
"14902",-5.13127991732854
"14903",-5.52657944821152
"14904",-5.98055603901732
"14905",-6.777912063937
"14906",-7.34546053350415
"14907",-4.32199047976416
"14908",-8.2941705513139
"14909",-6.66721243713105
"14910",-5.67064023045643
"14911",-4.7242141605141
"14912",-5.10136446402858
"14913",-5.18479570168468
"14914",-4.23745468542546
"14915",-6.1402204444277
"14916",-6.7716650885061
"14917",-4.24478833426035
"14918",-5.2152772067362
"14919",-5.22047128025294
"14920",-7.31859423565534
"14921",-6.26921788065049
"14922",-6.31963672533469
"14923",-6.52699122432933
"14924",-4.96043065221401
"14925",-3.28270886626591
"14926",-3.38951420311351
"14927",-3.39111409209741
"14928",-3.79908468166375
"14929",-4.18940938860212
"14930",-4.38554992169357
"14931",-3.93046334044864
"14932",-4.97293369900914
"14933",-6.31541262669528
"14934",-6.97171991993412
"14935",-5.89002516678219
"14936",-5.19318824986006
"14937",-4.95814067864054
"14938",-6.26718995913585
"14939",-6.63962159626828
"14940",-6.94935143622524
"14941",-6.68297884697244
"14942",-5.07695009973858
"14943",-5.96834678277589
"14944",-6.07429272408082
"14945",-6.08025934091183
"14946",-5.9259115116135
"14947",-7.60451490195787
"14948",-5.17684802142537
"14949",-3.75191016207721
"14950",-3.7667126086636
"14951",-3.28191397389665
"14952",-4.59537908766908
"14953",-5.4794071063857
"14954",-5.08245270099168
"14955",-4.66097663110766
"14956",-4.69021795053602
"14957",-5.71833492328437
"14958",-5.78493033944914
"14959",-5.68158138361478
"14960",-7.524795969484
"14961",-7.77699138081471
"14962",-4.32381390151066
"14963",-3.9249980072683
"14964",-5.26959123074643
"14965",-5.54100649965176
"14966",-5.99158326629252
"14967",-6.3494884614724
"14968",-5.22457651719011
"14969",-5.96045564434152
"14970",-5.39743299148407
"14971",-5.22594871069504
"14972",-5.56751496931215
"14973",-5.54931335224216
"14974",-3.40648563103745
"14975",-2.82475857416105
"14976",-2.74777212898766
"14977",-5.40059591311816
"14978",-6.25951516874905
"14979",-4.52998979917201
"14980",-4.59862461935439
"14981",-4.29673551619844
"14982",-4.07487149356036
"14983",-5.62688025817274
"14984",-4.65703743380456
"14985",-4.63047233791832
"14986",-4.09942815551622
"14987",-4.87921600887589
"14988",-4.51950435129764
"14989",-2.02832728407302
"14990",-1.37270723084721
"14991",-3.24320510345868
"14992",-6.68865860482759
"14993",-4.56313448072653
"14994",-3.26247160945532
"14995",-4.80802536309661
"14996",-3.85978620141324
"14997",-4.64443275371015
"14998",-3.88955127840653
"14999",-4.39788692019957
"15000",-4.6582312014441
"15001",-4.4638586235114
"15002",-7.94320038488216
"15003",-6.15038360990321
"15004",-3.7416836666326
"15005",-2.93174260601506
"15006",-6.59929205048922
"15007",-6.28445943703581
"15008",-4.50760089959374
"15009",-4.49031551568546
"15010",-4.55088203093385
"15011",-4.22171237820934
"15012",-5.23964129196689
"15013",-4.56155362275108
"15014",-5.01530721387684
"15015",-5.8488276535434
"15016",-2.89910891059708
"15017",-2.41251754016695
"15018",-3.42479780369338
"15019",-2.97538895856467
"15020",-3.09169734598282
"15021",-2.81639998774103
"15022",-3.16294334877485
"15023",-4.56021516269634
"15024",-4.4605270717698
"15025",-2.26000509934743
"15026",-2.88969149691214
"15027",-2.66658167187695
"15028",-3.21545604808431
"15029",-3.35218907344531
"15030",-3.88582902150432
"15031",-5.02504530441369
"15032",-4.72280756540346
"15033",-6.3855023412188
"15034",-6.66545109053988
"15035",-4.79032606782972
"15036",-6.07799372440983
"15037",-7.25471426883277
"15038",-7.09177956703231
"15039",-6.57635288397264
"15040",-7.72940097317145
"15041",-5.31198552091822
"15042",-7.40663534608773
"15043",-7.74100491798134
"15044",-6.06130177377187
"15045",-6.91451903211049
"15046",-7.99116221600265
"15047",-7.58770953092593
"15048",-7.42512829329447
"15049",-6.38706602232564
"15050",-5.627330259651
"15051",-6.62335935195176
"15052",-6.8607374112296
"15053",-6.54001835565196
"15054",-6.94137849891895
"15055",-7.91162478688355
"15056",-7.13538903267275
"15057",-5.65188953729951
"15058",-6.90431805866029
"15059",-6.00783233214452
"15060",-5.31587373793875
"15061",-5.11628768893377
"15062",-5.29190714620118
"15063",-4.54871793405081
"15064",-3.635802335663
"15065",-4.88734239779289
"15066",-4.0186874346495
"15067",-4.14598475256671
"15068",-4.81904950708171
"15069",-6.34212321793847
"15070",-6.16772750040122
"15071",-6.6728313570831
"15072",-6.08288007065711
"15073",-4.19969479727089
"15074",-3.61969776348298
"15075",-3.91783475607517
"15076",-1.81837129710272
"15077",-2.61964817317123
"15078",-2.5039548278731
"15079",-2.29939023905748
"15080",-3.56320171985285
"15081",-2.61134611511549
"15082",-3.13844741366261
"15083",-4.28322199214292
"15084",-4.86947312283765
"15085",-4.21873558586484
"15086",-5.33140171877995
"15087",-4.46316879432645
"15088",-6.20541082951901
"15089",-3.45869778168807
"15090",-2.85532289872354
"15091",-3.09740837509479
"15092",-5.19467499513436
"15093",-3.78634709200016
"15094",-3.41277240765688
"15095",-3.51489427953134
"15096",-4.15933408366654
"15097",-4.00803610314236
"15098",-4.51127385253591
"15099",-3.28451825492976
"15100",-3.51651172286489
"15101",-3.67354078769967
"15102",-2.95876150671821
"15103",-4.0185932248264
"15104",-4.33612159718723
"15105",-3.68630359712024
"15106",-3.51285134301027
"15107",-3.04230341804359
"15108",-3.34377158739375
"15109",-2.88019850700764
"15110",-4.40731805744672
"15111",-5.42949418276828
"15112",-4.03423587439155
"15113",-4.91192441964582
"15114",-3.423707896321
"15115",-5.1201285223256
"15116",-5.84790974005504
"15117",-5.32794410200894
"15118",-5.03665527342047
"15119",-4.16201048850554
"15120",-5.43398779549282
"15121",-5.0526119484925
"15122",-5.92389244016526
"15123",-4.71494856874638
"15124",-3.8311537676148
"15125",-3.55339477985947
"15126",-3.20656938773472
"15127",-4.18347157147734
"15128",-1.84099693731407
"15129",-2.47297179963747
"15130",-2.88579130547453
"15131",-3.39019649236861
"15132",-3.03336764523466
"15133",-3.72639075335392
"15134",-1.46946967407894
"15135",-2.28632010320423
"15136",-1.00502425766515
"15137",-1.06984145768043
"15138",-2.62146920202277
"15139",-2.74176510597419
"15140",-2.26377383111129
"15141",-2.2753573618481
"15142",-4.71207910339762
"15143",-2.13727920864047
"15144",-3.42531110606198
"15145",-3.84302138575881
"15146",-2.54013929936307
"15147",-1.22190631753543
"15148",-3.39149840888356
"15149",-3.24067548679471
"15150",-2.87961242340062
"15151",-1.89211127314057
"15152",-1.52863537594433
"15153",-0.872470455306603
"15154",-1.05805639236724
"15155",-2.53639859267682
"15156",-1.68816156276946
"15157",-3.35999323289385
"15158",-4.31232240179947
"15159",-2.90601937302355
"15160",-3.48189714852565
"15161",-3.78067414848062
"15162",-2.76440183917275
"15163",-2.09860927104343
"15164",-1.92097566327419
"15165",-0.925968239855446
"15166",-0.376664823681759
"15167",-2.12952722801559
"15168",-1.48665719428632
"15169",-2.09952871344413
"15170",-2.89439785404802
"15171",-3.96197509639019
"15172",-3.2395243217695
"15173",-3.58864614361522
"15174",-2.6969251077484
"15175",-0.132799259354729
"15176",-0.755106057925118
"15177",-1.54303814043352
"15178",-2.58422470102247
"15179",-2.3050440382731
"15180",-2.78167133187489
"15181",-3.0726340116424
"15182",-2.64103820940285
"15183",-2.62132645510613
"15184",-1.57055454505408
"15185",-0.717898501027217
"15186",-1.92587196484785
"15187",-1.56145224148199
"15188",-1.97318331754214
"15189",-0.784596444209474
"15190",-1.49311219949334
"15191",-0.589379963755618
"15192",-0.312480499015569
"15193",-2.22240370008893
"15194",-3.54342076820827
"15195",-2.00069530829707
"15196",-2.43422109782664
"15197",-3.0453165246282
"15198",-2.77931267300324
"15199",-3.22618549191164
"15200",-2.86269972958141
"15201",-2.78174096352621
"15202",-1.3827882327548
"15203",-2.20351077298941
"15204",-2.31152082290184
"15205",-1.09902294222828
"15206",-2.70110179516383
"15207",-3.88389499958137
"15208",-3.17239147248333
"15209",-3.11711903778905
"15210",-0.241200296029127
"15211",-1.150603202537
"15212",-1.21562748352889
"15213",-0.279867143999583
"15214",-2.55381473151333
"15215",-1.22154011275408
"15216",-2.02940113006408
"15217",-1.63005609969287
"15218",-2.16607523149083
"15219",-1.97834141845289
"15220",-3.57795940811884
"15221",-2.88593446451906
"15222",-3.27792663518922
"15223",-2.48080515837611
"15224",-2.56559289655096
"15225",-3.86159676107064
"15226",-6.45274224503267
"15227",-5.95070076941701
"15228",-3.7468816672321
"15229",-2.44078457151447
"15230",-3.36398161072051
"15231",-5.29864294383081
"15232",-1.94248337034698
"15233",-4.14467028053686
"15234",-2.65773851810368
"15235",-2.94740159467072
"15236",-5.15181673765422
"15237",-4.67354451013796
"15238",-4.59512075440538
"15239",-4.23643219340136
"15240",-4.66101947277656
"15241",-4.04382303393657
"15242",-5.72075810562168
"15243",-5.7766081402777
"15244",-3.79343270639641
"15245",-4.45401016113667
"15246",-4.57339910217777
"15247",-5.07283873403426
"15248",-4.36078806367333
"15249",-4.56127961527817
"15250",-4.16467506406189
"15251",-2.94514626351529
"15252",-3.08896174366082
"15253",-4.3478320006792
"15254",-3.75769145484932
"15255",-3.76975398113338
"15256",-3.44268967916432
"15257",-3.2910704852221
"15258",-4.19071034103469
"15259",-4.19069126826966
"15260",-3.69525676985116
"15261",-3.31243676529323
"15262",-4.83978229800404
"15263",-5.29495473263357
"15264",-6.24931024560919
"15265",-4.9635015802468
"15266",-5.43822252817272
"15267",-5.13742819242059
"15268",-4.12011935231597
"15269",-4.81622252369418
"15270",-5.37862398592718
"15271",-3.48862773403409
"15272",-4.25420622069325
"15273",-3.66658690418703
"15274",-3.63183495941583
"15275",-2.47515417146245
"15276",-3.02340216445264
"15277",-3.29428414357267
"15278",-3.72917928894878
"15279",-4.27775969382216
"15280",-3.64513903637172
"15281",-4.21834972042323
"15282",-4.7735725437237
"15283",-4.94630156256041
"15284",-4.93668861071086
"15285",-4.34072391365243
"15286",-5.49245539868194
"15287",-4.54046188457365
"15288",-4.84922567779062
"15289",-4.7126776903389
"15290",-5.96328154489532
"15291",-5.21652213664961
"15292",-3.79628435027747
"15293",-2.25338431832363
"15294",-4.65846531254067
"15295",-4.55712043367713
"15296",-4.3993581233659
"15297",-2.89541266637156
"15298",-3.60941987315792
"15299",-3.72720971048439
"15300",-4.82230516759699
"15301",-4.23999381456844
"15302",-3.85821271708406
"15303",-4.58720427688411
"15304",-0.921678076326129
"15305",-0.00206190854020803
"15306",0.0667991717266716
"15307",-2.3950124611493
"15308",-1.93100770101979
"15309",-1.29600744827079
"15310",-2.72926620108195
"15311",-3.21417925032159
"15312",-2.16778180481952
"15313",-2.97373529486249
"15314",-1.97175521859058
"15315",-2.64749619000124
"15316",-1.86743622837381
"15317",-2.85709755467287
"15318",-2.86344737782027
"15319",-1.78727716323718
"15320",-1.73505463720393
"15321",-2.78223106410818
"15322",-3.35989368486789
"15323",-3.75092822609302
"15324",-3.79646453038426
"15325",-4.02709782845764
"15326",-4.12271085199212
"15327",-3.70573910293588
"15328",-3.25098979836072
"15329",-2.14549201336931
"15330",-4.20901474122017
"15331",-3.61368050933703
"15332",-3.86364361707127
"15333",-5.21187771827278
"15334",-5.06515089934604
"15335",-3.14057356170421
"15336",-3.32818397002272
"15337",-3.52093102442924
"15338",-2.08805708291398
"15339",-2.39386277409396
"15340",-2.3269077668892
"15341",-2.99385343116272
"15342",-2.82770991059405
"15343",-2.24904701954772
"15344",-1.53998893770547
"15345",-1.62627399474378
"15346",-3.03869092944388
"15347",-2.48927524089154
"15348",-2.80505235753621
"15349",-2.90122870081264
"15350",-1.97792265447208
"15351",-0.71909821522486
"15352",0.310147218047049
"15353",-0.847890598907767
"15354",-1.6443189190299
"15355",-0.51368334081349
"15356",-1.58858973081202
"15357",-2.93892191004275
"15358",-1.66165095318141
"15359",-1.41242738236141
"15360",-0.953776482557401
"15361",-2.71510996732189
"15362",-0.947995565534469
"15363",-2.91846444687452
"15364",-2.13725662783402
"15365",-1.80874201287605
"15366",-1.95248649399898
"15367",-2.12142233445557
"15368",-2.70390843565046
"15369",-2.25715893546213
"15370",-2.06453526736138
"15371",-1.93694938868048
"15372",-1.68670653389777
"15373",-1.15846752165349
"15374",-2.04550388702613
"15375",-1.89096444508483
"15376",-0.337081914462844
"15377",-1.57858562404926
"15378",-2.19394807203656
"15379",-0.589948360678169
"15380",-0.925813169570546
"15381",-1.94557559003765
"15382",-0.871425552451222
"15383",-2.64820212198015
"15384",-0.442168136486446
"15385",-0.713175018097114
"15386",-4.22191962680877
"15387",-0.409967586688491
"15388",-0.195906088103884
"15389",-0.751246232549152
"15390",-1.25348799839029
"15391",-1.80945157365733
"15392",-1.69627625476942
"15393",-0.816581318207125
"15394",-1.7063845104224
"15395",-1.81080568352149
"15396",-1.23610437489326
"15397",-1.11306660079212
"15398",0.041399465015357
"15399",0.202707572549952
"15400",-1.7767266059489
"15401",-0.903918291893858
"15402",-3.67753933393514
"15403",-1.42442414456154
"15404",-1.27346950152262
"15405",-2.6314915434527
"15406",-3.47568166392068
"15407",-2.04846666649828
"15408",-3.10117601262962
"15409",-3.87515341087472
"15410",-2.56881168873159
"15411",-4.0829355434198
"15412",-2.53251833544954
"15413",-2.47920398073178
"15414",-3.04209611886822
"15415",-2.43604038090666
"15416",-3.14856646455081
"15417",-3.27765355703051
"15418",-3.67438229972075
"15419",-3.30216775001704
"15420",-3.28680896244825
"15421",-2.54990307413535
"15422",-3.02388662519868
"15423",-5.25607892985269
"15424",-2.85337133847653
"15425",-2.0289226204899
"15426",-2.1093109305365
"15427",-4.36090066385877
"15428",-3.59839898773701
"15429",-2.06493099460639
"15430",-2.50447680902743
"15431",-3.19509319076601
"15432",-3.42479209583127
"15433",-3.46587406202605
"15434",-4.68793652579057
"15435",-8.05278174528929
"15436",-7.89309332406743
"15437",-7.92414094982677
"15438",-5.44789706528744
"15439",-6.86676647653402
"15440",-7.21722001235169
"15441",-8.18900577640153
"15442",-10.1994665603652
"15443",-10.2630504847696
"15444",-8.73899763638048
"15445",-7.18534456840557
"15446",-6.43134382150376
"15447",-6.10000099116185
"15448",-5.79042356341811
"15449",-6.25859401944683
"15450",-6.42108415351622
"15451",-6.4723599964005
"15452",-7.00852590298792
"15453",-6.44946706308828
"15454",-6.01713101501513
"15455",-3.1532410883198
"15456",-2.34826595362992
"15457",-3.00175553653207
"15458",-6.40465946049327
"15459",-6.75542070124061
"15460",-6.8435509071841
"15461",-6.97622349269388
"15462",-6.30212093956163
"15463",-5.60103022296024
"15464",-5.82265811129137
"15465",-5.74576044015966
"15466",-5.71838172255662
"15467",-5.79252171764903
"15468",-6.61310639144529
"15469",-7.31610632019722
"15470",-5.63053738827497
"15471",-5.13356495199056
"15472",-6.86847508447545
"15473",-4.84957922480948
"15474",-4.56366332563445
"15475",-5.96223952125962
"15476",-3.71610720308856
"15477",-4.21981614266795
"15478",-3.88110601666562
"15479",-6.64544410458621
"15480",-7.85590142162094
"15481",-6.37795739563361
"15482",-5.09971266635342
"15483",-5.86047037680612
"15484",-5.79433655087818
"15485",-5.75471302880263
"15486",-6.23157383735843
"15487",-7.78790908317913
"15488",-7.68128871827775
"15489",-7.40273971424308
"15490",-9.07019261700297
"15491",-8.77846764246487
"15492",-7.57531449913076
"15493",-6.17989642907087
"15494",-5.85557715357669
"15495",-5.63713087153431
"15496",-6.30105549320301
"15497",-6.34066289555611
"15498",-6.10938922947776
"15499",-4.74014140012477
"15500",-4.19779807476252
"15501",-4.37621009459215
"15502",-5.1064934341784
"15503",-5.03155408440379
"15504",-4.51526200612409
"15505",-4.05008579467111
"15506",-5.10304616192717
"15507",-2.09609791448097
"15508",-1.84206349517957
"15509",-3.25478184584221
"15510",-3.64659878349941
"15511",-1.93422239752589
"15512",-2.8288247212088
"15513",-3.36240755950081
"15514",-3.71283689596329
"15515",-7.04897686011735
"15516",-5.20751094262028
"15517",-4.89539991608092
"15518",-5.20412049196407
"15519",-5.93838421968674
"15520",-5.2532555686188
"15521",-4.75609425692611
"15522",-4.69082026607252
"15523",-4.31485299327963
"15524",-5.71992648249162
"15525",-6.2537250081197
"15526",-4.42797262895907
"15527",-5.0635400915391
"15528",-3.86047645584119
"15529",-5.99011378925323
"15530",-5.77200249984123
"15531",-7.03698035805759
"15532",-6.21333327548719
"15533",-4.87398909760379
"15534",-4.24815444497263
"15535",-1.45110849494748
"15536",-3.04640044571327
"15537",-3.13394861523252
"15538",-1.86175156658448
"15539",-2.10912308040179
"15540",-4.76414078536861
"15541",-4.12281560454489
"15542",-7.03312430492129
"15543",-6.13600614929363
"15544",-4.35385599169761
"15545",-5.41592020035174
"15546",-4.55266151022472
"15547",-5.84748534726365
