cert,year,name,BCC,SB,hhi,boone,csent,nfci,finregunc,leverage
9846,2012,Branch Banking and Trust Company,0.637153952,0.706286447,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.582878291
12368,2012,Regions Bank,0.606906306,0.635644655,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.6461705
6672,2012,Fifth Third Bank,0.861988051,0.8666667,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.69641291
33124,2012,Goldman Sachs Bank USA,1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,17.61233135
57957,2012,"RBS Citizens, National Association",0.441988657,0.477344982,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.98027654
22826,2012,"Union Bank, National Association",0.403650352,0.293978988,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.51080003
16571,2012,BMO Harris Bank National Association,0.551419606,0.485105659,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.06132454
57803,2012,Ally Bank,0.489388098,0.605731255,469.123,-0.2432,76.5,-0.59646176,106.1547069,15.29678101
17534,2012,KeyBank National Association,0.570079805,0.586366957,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.782268539
29950,2012,"Sovereign Bank, National Association",0.450437058,0.334878089,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.52367466
588,2012,Manufacturers and Traders Trust Company,0.700506517,0.689530698,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.835591169
32992,2012,"Morgan Stanley Bank, National Association",1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,13.31624411
33954,2012,"Capital One Bank (USA), National Association",0.759108386,0.75158405,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.43317071
5649,2012,Discover Bank,0.947704201,0.747826347,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.03146261
983,2012,Comerica Bank,0.637668446,0.631245141,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.48204489
3514,2012,Bank of the West,0.453962714,0.387659392,469.123,-0.2432,76.5,-0.59646176,106.1547069,12.45599902
32188,2012,USAA Federal Savings Bank,0.613932599,0.630325194,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.297477309
623,2012,Deutsche Bank Trust Company Americas,1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,18.06187827
6560,2012,The Huntington National Bank,0.512016556,0.521023109,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.047769212
16022,2012,New York Community Bank,0.734012624,0.34623993,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.334607945
27471,2012,American Express Centurion Bank,1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,16.99940649
59017,2012,First Republic Bank,0.428851897,0.272088226,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.321907111
27314,2012,GE Capital Retail Bank,1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,17.20871066
17281,2012,City National Bank,0.451814442,0.483857575,469.123,-0.2432,76.5,-0.59646176,106.1547069,6.917432164
4214,2012,"BOKF, National Association",0.515811128,0.560677602,469.123,-0.2432,76.5,-0.59646176,106.1547069,6.889158531
34968,2012,Banco Popular de Puerto Rico,0.356427877,0.322305495,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.649956523
873,2012,Synovus Bank,0.308150942,0.279727183,469.123,-0.2432,76.5,-0.59646176,106.1547069,12.40798977
4977,2012,"First Tennessee Bank, National Association",0.400880918,0.500888769,469.123,-0.2432,76.5,-0.59646176,106.1547069,12.24440175
5296,2012,"Associated Bank, National Association",0.402295328,0.46274992,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.53153854
5510,2012,Frost  Bank,0.632814429,0.69695366,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.577938411
24998,2012,Commerce Bank,0.589339966,0.668306644,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.261922525
24735,2012,Silicon Valley Bank,1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.05677985
11063,2012,First-Citizens Bank & Trust Company,0.314351758,0.26235245,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.328543177
18221,2012,"Webster Bank, National Association",0.319226129,0.353548619,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.100190511
57203,2012,Barclays Bank Delaware,0.483584027,0.461549339,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.54381079
34775,2012,EverBank,0.335555384,0.368273177,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.981305772
2270,2012,Zions First National Bank,0.416985726,0.459145374,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.57821512
57053,2012,Signature Bank,0.29644892,0.085432631,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.510443978
7946,2012,"BNY Mellon, National Association",1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.741880073
17985,2012,First Hawaiian Bank,0.576416348,0.554105294,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.90848331
34221,2012,"Morgan Stanley Private Bank, National Association",0.323036868,0.238141892,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.62894659
9396,2012,Valley National Bank,0.2379071,0.232412001,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.84478683
8273,2012,"UMB Bank, National Association",0.502519923,0.485354531,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.578848517
16835,2012,Prosperity Bank,0.444950718,0.3877703,469.123,-0.2432,76.5,-0.59646176,106.1547069,6.986331293
5452,2012,First National Bank of Omaha,0.433686171,0.509106704,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.957966615
32541,2012,"Flagstar Bank, FSB",0.607368069,0.307419345,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.256247805
33306,2012,The PrivateBank and Trust Company,0.346744935,0.311182188,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.668489735
18053,2012,Bank of Hawaii,0.46707286,0.45445444,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.034235833
11813,2012,BancorpSouth Bank,0.379958021,0.398809616,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.337571247
8728,2012,Arvest Bank,0.519833553,0.462661956,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.991311572
18714,2012,FirstBank,0.39982668,0.381318035,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.79934533
7888,2012,First National Bank of Pennsylvania,0.377071117,0.375730311,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.059428468
17266,2012,Umpqua Bank,0.34324978,0.339293644,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.32053723
58979,2012,"BankUnited, National Association",0.283113044,0.208193925,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.00626581
30012,2012,Third Federal Savings and Loan Association of Cleveland,0.241496498,0.060246616,469.123,-0.2432,76.5,-0.59646176,106.1547069,13.58993985
18503,2012,Cathay Bank,0.260626757,0.075455847,469.123,-0.2432,76.5,-0.59646176,106.1547069,12.21529691
34383,2012,"Texas Capital Bank, National Association",0.421365262,0.232060708,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.15510064
33893,2012,"Raymond James Bank, National Association",1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.73072135
19977,2012,Israel Discount Bank of New York,0.254834436,0.201285623,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.8130896
4063,2012,MidFirst Bank,0.346492853,0.397698564,469.123,-0.2432,76.5,-0.59646176,106.1547069,13.76394908
19629,2012,International Bank of Commerce,0.359545425,0.345617226,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.261821169
16068,2012,Apple Bank for Savings,0.44841694,0.258124212,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.145191046
4988,2012,Trustmark National Bank,0.448017492,0.417987906,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.72161401
35141,2012,BMW Bank of North America,0.428802145,0.210316503,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.97740937
3832,2012,Old National Bank,0.366418359,0.352298468,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.566340308
27981,2012,Capitol Federal Savings Bank,0.37385421,0.083015087,469.123,-0.2432,76.5,-0.59646176,106.1547069,14.72511866
7551,2012,"Fulton Bank, National Association",0.437501883,0.418739419,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.14772363
58177,2012,Sallie Mae Bank,1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.53604793
34967,2012,Banco Popular North America,0.2583172,0.202683135,469.123,-0.2432,76.5,-0.59646176,106.1547069,14.99931932
32773,2012,Eastern Bank,0.598263971,0.570922342,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.489875656
28178,2012,Northwest Savings Bank,0.29977482,0.23418097,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.41153139
1105,2012,First Interstate Bank,0.466574096,0.394051467,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.40996275
6989,2012,"Community Bank, National Association",0.36187635,0.289197485,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.595101727
12010,2012,The Provident Bank,0.366430651,0.227294116,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.803904686
22953,2012,"MERCANTIL COMMERCEBANK, NATIONAL ASSOCIATION",0.424305022,0.279634971,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.914957867
17491,2012,PlainsCapital Bank,1,1,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.837634167
32245,2012,"Dollar Bank, Federal Savings Bank",0.371119947,0.229124749,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.56237918
12441,2012,Hancock Bank,0.411151984,0.366525718,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.170255195
6653,2012,The Park National Bank,0.414318455,0.337697109,469.123,-0.2432,76.5,-0.59646176,106.1547069,6.43171334
6600,2012,"First Financial Bank, National Association",0.48032647,0.406174822,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.521385183
21716,2012,Citizens Business Bank,0.456437887,0.146559673,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.21169997
803,2012,"Wesbanco Bank, Inc.",0.405652849,0.293108163,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.800664334
27476,2012,BancFirst,0.469759301,0.321999184,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.842220514
7230,2012,"NBT Bank, National Association",0.387891549,0.30080408,469.123,-0.2432,76.5,-0.59646176,106.1547069,7.624404754
7468,2012,First Commonwealth Bank,0.420962101,0.313624043,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.64435845
9712,2012,Rockland Trust Company,0.440344825,0.316657003,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.519670455
26876,2012,Safra National Bank of New York,0.584893449,0.361662278,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.427901444
24045,2012,Pacific Western Bank,0.407882067,0.05732107,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.78416885
32526,2012,"American Savings Bank, FSB",0.520703854,0.357734883,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.146555546
35583,2012,Pinnacle Bank,0.466826594,0.268897856,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.47957076
1225,2012,Farmers and Merchants Bank of Long Beach,0.733490518,0.347971666,469.123,-0.2432,76.5,-0.59646176,106.1547069,14.23730173
33826,2012,Columbia State Bank,0.429792157,0.359239642,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.06512421
20234,2012,City National Bank of Florida,0.663812433,0.195182407,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.80811382
9087,2012,1st Source Bank,0.474979537,0.32541994,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.0796759
1281,2012,Washington Trust Bank,0.5602277,0.334595331,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.26052585
35095,2012,Towne Bank,0.461191733,0.288326288,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.39662134
11124,2012,S&T Bank,0.499538078,0.29897135,469.123,-0.2432,76.5,-0.59646176,106.1547069,8.445429043
17838,2012,"Wilmington Savings Fund Society, FSB",0.483505015,0.287249672,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.834617278
4365,2012,First Merchants Bank National Association,0.514301159,0.33041151,469.123,-0.2432,76.5,-0.59646176,106.1547069,11.50122611
28834,2012,Columbia Bank,0.240296269,0.070091602,469.123,-0.2432,76.5,-0.59646176,106.1547069,10.19278962
12437,2012,Renasant Bank,0.443663955,0.28139697,469.123,-0.2432,76.5,-0.59646176,106.1547069,9.674227952
628,2013,"JPMorgan Chase Bank, National Association",1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.351073512
3510,2013,"Bank of America, National Association",1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.193057499
3511,2013,"Wells Fargo Bank, National Association",1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.307306989
7213,2013,"Citibank, National Association",1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.217323767
6548,2013,U.S. Bank National Association,0.977654939,0.97511986,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.806559537
6384,2013,"PNC Bank, National Association",0.69575332,0.728716607,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.775471655
4297,2013,"Capital One, National Association",0.588015897,0.652904876,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.999368308
18409,2013,"TD Bank, National Association",0.481246103,0.412853731,473.82,-0.1865,79.2,-0.908153911,75.81967872,6.738315837
57890,2013,"HSBC Bank USA, National Association",0.384661598,0.457390196,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.050064819
9846,2013,Branch Banking and Trust Company,0.59503029,0.656057945,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.363028202
6672,2013,Fifth Third Bank,0.789847102,0.760629509,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.73793692
12368,2013,Regions Bank,0.577651195,0.601825894,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.66831589
33124,2013,Goldman Sachs Bank USA,1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,16.92478808
22826,2013,"Union Bank, National Association",0.367940035,0.275514716,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.12900923
32992,2013,"Morgan Stanley Bank, National Association",1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.82226149
57803,2013,Ally Bank,0.516743488,0.613624228,473.82,-0.1865,79.2,-0.908153911,75.81967872,15.77197329
57957,2013,"RBS Citizens, National Association",0.239178852,0.275729402,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.71124396
16571,2013,BMO Harris Bank National Association,0.470030905,0.484119501,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.5938709
17534,2013,KeyBank National Association,0.542629747,0.567071719,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.688827211
588,2013,Manufacturers and Traders Trust Company,0.632078694,0.660761645,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.093166265
33954,2013,"Capital One Bank (USA), National Association",0.722622078,0.753544502,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.26121125
5649,2013,Discover Bank,1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.62144301
29950,2013,"Santander Bank, N.A.",0.395387876,0.336993373,473.82,-0.1865,79.2,-0.908153911,75.81967872,12.09066348
3514,2013,Bank of the West,0.424699486,0.370419021,473.82,-0.1865,79.2,-0.908153911,75.81967872,12.37618536
983,2013,Comerica Bank,0.516114197,0.576157586,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.5916937
32188,2013,USAA Federal Savings Bank,0.58444403,0.574524687,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.529096803
6560,2013,The Huntington National Bank,0.492571408,0.519587868,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.965254258
623,2013,Deutsche Bank Trust Company Americas,0.921343009,0.673882486,473.82,-0.1865,79.2,-0.908153911,75.81967872,17.55254119
16022,2013,New York Community Bank,0.621978376,0.247879715,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.856185219
59017,2013,First Republic Bank,0.379797547,0.321179741,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.191169371
27314,2013,GE Capital Retail Bank,0.999090522,0.997712908,473.82,-0.1865,79.2,-0.908153911,75.81967872,14.87159774
27471,2013,American Express Centurion Bank,1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,18.99480847
17281,2013,City National Bank,0.263527946,0.386104437,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.248581021
4214,2013,"BOKF, National Association",0.471821769,0.484315105,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.379527968
34968,2013,Banco Popular de Puerto Rico,0.296892707,0.205685841,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.21011914
873,2013,Synovus Bank,0.253176099,0.314573487,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.93973014
24735,2013,Silicon Valley Bank,0.516309227,0.617229803,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.035993233
5510,2013,Frost  Bank,0.47531778,0.583141791,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.42221438
5296,2013,"Associated Bank, National Association",0.363491641,0.472351863,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.897091464
4977,2013,"First Tennessee Bank, National Association",0.370839661,0.380376369,473.82,-0.1865,79.2,-0.908153911,75.81967872,12.33239107
34221,2013,"Morgan Stanley Private Bank, National Association",0.276492191,0.225328292,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.732098931
24998,2013,Commerce Bank,0.542230712,0.549631609,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.308276981
57053,2013,Signature Bank,0.262226705,0.086345547,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.543490034
11063,2013,First-Citizens Bank & Trust Company,0.255520242,0.358287112,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.33879043
18221,2013,"Webster Bank, National Association",0.27820796,0.345633795,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.291679103
57203,2013,Barclays Bank Delaware,0.442597891,0.444287423,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.35775326
16835,2013,Prosperity Bank,0.337500963,0.344391857,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.249066383
2270,2013,Zions First National Bank,0.340460648,0.416299929,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.02482454
7946,2013,"BNY Mellon, National Association",1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.073530748
34775,2013,EverBank,0.341108116,0.401270012,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.986332416
17985,2013,First Hawaiian Bank,0.492179077,0.466174355,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.59551666
8273,2013,"UMB Bank, National Association",0.501911931,0.421008508,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.205131964
9396,2013,Valley National Bank,0.201823199,0.207510508,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.903359809
58979,2013,"BankUnited, National Association",0.212052838,0.16567789,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.57855439
5452,2013,First National Bank of Omaha,0.35405431,0.470530086,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.929259335
18053,2013,Bank of Hawaii,0.404412682,0.385773754,473.82,-0.1865,79.2,-0.908153911,75.81967872,6.832704234
8728,2013,Arvest Bank,0.517026426,0.366133516,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.298743212
33306,2013,The PrivateBank and Trust Company,0.297156942,0.303529118,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.70415548
7888,2013,First National Bank of Pennsylvania,0.347663293,0.334261036,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.281045354
18714,2013,FirstBank,0.348975107,0.342901481,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.867049275
11813,2013,BancorpSouth Bank,0.376653612,0.371837944,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.809186564
34383,2013,"Texas Capital Bank, National Association",0.255254741,0.18429101,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.961697552
4988,2013,Trustmark National Bank,0.352131526,0.362250818,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.763109114
16068,2013,Apple Bank for Savings,0.283381447,0.117020625,473.82,-0.1865,79.2,-0.908153911,75.81967872,5.695567205
17266,2013,Umpqua Bank,0.285361485,0.28872794,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.966951718
30012,2013,Third Federal Savings and Loan Association of Cleveland,0.251446559,0.072875177,473.82,-0.1865,79.2,-0.908153911,75.81967872,13.45269273
33893,2013,"Raymond James Bank, National Association",0.782830798,0.135004273,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.67657148
18503,2013,Cathay Bank,0.239656944,0.148130903,473.82,-0.1865,79.2,-0.908153911,75.81967872,12.05847622
58177,2013,Sallie Mae Bank,1,1,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.74168064
35141,2013,BMW Bank of North America,0.462363592,0.292446904,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.90225084
19629,2013,International Bank of Commerce,0.41708503,0.339798244,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.08830023
19977,2013,Israel Discount Bank of New York,0.278680614,0.209187815,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.847462798
4063,2013,MidFirst Bank,0.381974197,0.388770138,473.82,-0.1865,79.2,-0.908153911,75.81967872,12.36656751
7551,2013,"Fulton Bank, National Association",0.381540622,0.338414412,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.02586899
3832,2013,Old National Bank,0.362647391,0.317892015,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.35230649
32541,2013,"Flagstar Bank, FSB",0.433834819,0.211410016,473.82,-0.1865,79.2,-0.908153911,75.81967872,13.96581241
27981,2013,Capitol Federal Savings Bank,0.36498108,0.131913056,473.82,-0.1865,79.2,-0.908153911,75.81967872,14.57444092
34967,2013,Banco Popular North America,0.216339444,0.187357663,473.82,-0.1865,79.2,-0.908153911,75.81967872,15.91836427
32773,2013,Eastern Bank,0.650086756,0.361674066,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.987563103
17491,2013,PlainsCapital Bank,0.842530924,0.461468715,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.289294676
28178,2013,Northwest Savings Bank,0.249360899,0.210900363,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.41582474
7230,2013,"NBT Bank, National Association",0.345498875,0.26303464,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.470442123
1105,2013,First Interstate Bank,0.486127267,0.330677657,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.899329579
12010,2013,The Provident Bank,0.307615181,0.216324403,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.344380755
33826,2013,Columbia State Bank,0.530973451,0.364511526,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.288614879
6989,2013,"Community Bank, National Association",0.280735716,0.220203204,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.927755514
22953,2013,"MERCANTIL COMMERCEBANK, NATIONAL ASSOCIATION",0.388841257,0.210504105,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.32342129
26876,2013,Safra National Bank of New York,0.465625498,0.246807365,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.029810989
32245,2013,"Dollar Bank, Federal Savings Bank",0.298795081,0.173415641,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.20001094
21716,2013,Citizens Business Bank,0.484149824,0.204289916,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.19524059
12441,2013,Hancock Bank,0.402898297,0.322334629,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.974850891
6653,2013,The Park National Bank,0.36976789,0.268921253,473.82,-0.1865,79.2,-0.908153911,75.81967872,7.095344394
24045,2013,Pacific Western Bank,0.387994371,0.030458559,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.78816883
6600,2013,"First Financial Bank, National Association",0.367081215,0.257851785,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.554999844
7468,2013,First Commonwealth Bank,0.417674404,0.253247474,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.745462308
803,2013,"Wesbanco Bank, Inc.",0.388275883,0.252713051,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.580007224
9712,2013,Rockland Trust Company,0.409510284,0.254661839,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.514650213
27476,2013,BancFirst,0.521178735,0.265423325,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.242726282
12437,2013,Renasant Bank,0.422478161,0.240045327,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.400364054
35583,2013,Pinnacle Bank,0.5206139,0.255111567,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.52428424
4365,2013,First Merchants Bank National Association,0.500128428,0.230221062,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.58473693
32526,2013,"American Savings Bank, FSB",0.498084546,0.267652253,473.82,-0.1865,79.2,-0.908153911,75.81967872,9.12355883
1225,2013,Farmers and Merchants Bank of Long Beach,0.758330928,0.24599546,473.82,-0.1865,79.2,-0.908153911,75.81967872,14.48093609
20234,2013,City National Bank of Florida,0.378405651,0.079725316,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.8153457
9087,2013,1st Source Bank,0.511916455,0.26755579,473.82,-0.1865,79.2,-0.908153911,75.81967872,11.40686085
35095,2013,Towne Bank,0.505607279,0.248763141,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.28640201
28834,2013,Columbia Bank,0.330264659,0.153973281,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.05940863
11124,2013,S&T Bank,0.547568859,0.242533235,473.82,-0.1865,79.2,-0.908153911,75.81967872,8.951770005
17838,2013,"Wilmington Savings Fund Society, FSB",0.584258447,0.243151299,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.34965766
1281,2013,Washington Trust Bank,0.605650265,0.224934297,473.82,-0.1865,79.2,-0.908153911,75.81967872,10.004631
628,2014,"JPMorgan Chase Bank, National Association",1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,7.97157303
3510,2014,"Bank of America, National Association",1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.621981737
3511,2014,"Wells Fargo Bank, National Association",1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.059554604
7213,2014,"Citibank, National Association",1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.383353696
6548,2014,U.S. Bank National Association,0.989918249,0.990045276,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.600471902
6384,2014,"PNC Bank, National Association",0.751998324,0.778750626,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.193337341
4297,2014,"Capital One, National Association",0.629587114,0.657702722,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.901676575
18409,2014,"TD Bank, National Association",0.677984924,0.486171665,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.00414313
9846,2014,Branch Banking and Trust Company,0.645430019,0.705901389,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.304283248
57890,2014,"HSBC Bank USA, National Association",0.418758781,0.505607181,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.05679477
6672,2014,Fifth Third Bank,0.755994424,0.732940109,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.48791061
32992,2014,"Morgan Stanley Bank, National Association",1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.1952403
12368,2014,Regions Bank,0.690574503,0.660022585,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.6366562
33124,2014,Goldman Sachs Bank USA,1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,17.31828127
22826,2014,"MUFG Union Bank, National Association",0.461813062,0.415349612,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.08687022
57803,2014,Ally Bank,0.633442446,0.677526018,485.76,-0.1163,84.1,-0.599717535,68.96780367,15.44368207
